道路名称,年份,路龄,车行道小修金�?车行道零星金�?车行道中修金�?掘路修复金额,前一年pci,车道面积,道路属性_主干�?道路属性_次干�?道路属性_快速路,道路属性_支路,pred,,,,,,����pci,
257,2019,16,33.3977,0.287,2.8775,0,90.7,27428.4,1,0,0,0,85.71899848,91.18,5.461001515
258,2019,16,27.686094,0.44099,66.5,2.6304,89.17,15917.4,1,0,0,0,85.2613447,85.06,-0.201344695
259,2019,16,16.82086,1.33985,0,300.2,71.13,30817,1,0,0,0,79.93871359,83.9,3.961286405
260,2019,16,21.30898,1.3715,0,0,83.76,29213,1,0,0,0,83.88286517,85.18,1.297134831
261,2019,16,16.82223,5.34885,0,0,85.49,21322.7,1,0,0,0,83.94722709,82.68,-1.267227087
262,2019,16,23.32151,6.10845,0,0,92.9,15157,1,0,0,0,85.76622625,88.16,2.39377375
263,2019,16,0,0.1477,0,0,79.96,9926,1,0,0,0,83.04520986,82.94,-0.105209858
264,2019,16,0,0.0517,0,0,90.18,20349,1,0,0,0,86.01734969,98.07,12.05265031
265,2019,16,0,0.0675,1.6362,0,97.48,18411,1,0,0,0,88.0669322,97.48,9.413067801
266,2019,16,15.70979,2.6375,1.4801,0,86.15,23100,1,0,0,0,84.4284761,86.91,2.4815239
267,2019,16,0,2.6797,0,0,86.15,117356.5,1,0,0,0,85.39633803,79.65,-5.746338034
268,2019,16,18.6266,1.5804,0,0,72.12,62056,1,0,0,0,81.02525572,83.24,2.214744279
269,2019,16,1.2613,0.3249,0,35.306,85.2,63867,1,0,0,0,84.84150198,84.65,-0.191501977
270,2019,16,18.1594,2.838161,3.3902,0,85.12,37230.307,1,0,0,0,84.21191952,85.26,1.048080482
271,2019,16,0,2.440004,0,0,85.79,22759.1,1,0,0,0,84.54732298,89.59,5.042677019
272,2019,16,31.296756,0,0,0,87.96,18365,1,0,0,0,84.95621148,88.16,3.203788515
273,2019,16,18.15798,1.3715,0,0,87.06,105362.9,1,0,0,0,85.439207,86.89,1.450792998
274,2019,16,0,0.52961,0,0,100,8505.9,1,0,0,0,88.65429006,98.82,10.16570994
275,2019,16,22.64336,0.1605,0,0,79.68,46400,1,0,0,0,83.02164449,79.74,-3.28164449
276,2019,16,0,4.0037,0,0,76.84,59846.4,1,0,0,0,82.22845289,79.44,-2.78845289
277,2019,16,0,7.33858,0,0,77.39,26938.8,1,0,0,0,81.76991341,76.09,-5.679913409
278,2019,16,0,2.315,0,0,76.13,8832,1,0,0,0,81.75054264,75.73,-6.020542636
279,2019,16,18.0635,1.756,0,0,69.06,32341.1,1,0,0,0,79.93398908,74.65,-5.283989077
280,2019,16,40.1263,1.54,16.44,1.476,85.58,25787.5,1,0,0,0,84.10305408,100,15.89694592
281,2019,16,0,0.9864,11.58,0,86.07,104639.2,1,0,0,0,85.44805148,86.75,1.301948521
282,2019,16,0,0,0,0,89.98,8020,1,0,0,0,85.86610042,85.27,-0.596100422
283,2019,16,0.41724,0.14559,0,0,83.48,24779.3,1,0,0,0,84.15287921,85.09,0.937120787
284,2019,16,7.49354,0.017724,0,0.959,86.68,21694.3,1,0,0,0,84.94077905,100,15.05922095
285,2019,16,11.9974,0.871,0,0,84.26,30512.1,1,0,0,0,84.19609649,90.03,5.833903513
286,2019,16,6.072,0.366,0,0,89.37,6820.4,1,0,0,0,85.55733239,90.2,4.642667607
287,2019,16,17.481804,1.89478,0,0.342,88.42,57311,1,0,0,0,85.3831273,87.54,2.156872704
288,2019,16,0,0.3112,27.506,0,88.42,35528.8,1,0,0,0,85.61572087,90.08,4.464279132
289,2019,16,0,0,0,0,84.93,28597.3,1,0,0,0,84.6124039,84.26,-0.352403902
290,2019,16,0,0,0,0,81.05,49722.12,1,0,0,0,83.70597065,88.24,4.534029346
291,2019,16,17.22912,1.52975,0,0,92.57,67534.6,1,0,0,0,86.64534984,98.09,11.44465016
292,2019,16,15.213,9.500064,0,0,93.87,52993.5,1,0,0,0,86.10239847,89.59,3.487601526
293,2019,16,16.281796,8.377544,0,0,84.06,49510.2,1,0,0,0,83.50782949,88.03,4.522170508
294,2019,16,0,0,0,0,83.45,6068.2,1,0,0,0,84.00639427,89.03,5.023605726
295,2019,16,23.37297,1.24068,0,0,88.92,8372.3,1,0,0,0,85.11508118,82.56,-2.555081179
296,2019,16,0,10.60908,10.476,4.4388,85.69,164853,1,0,0,0,84.85587208,88.86,4.004127924
297,2019,16,0,0.2585,0,0,84.4,9316,1,0,0,0,84.27383583,84.49,0.216164168
298,2019,16,0,0.0422,0,0,89.64,23088,1,0,0,0,85.88815812,93.56,7.671841875
299,2019,16,0,0.0211,0,0,85.21,1198.5,1,0,0,0,84.45868167,87.04,2.581318332
300,2019,16,0,0.1477,0,0,86.42,5910,1,0,0,0,84.82620638,83.18,-1.646206381
301,2019,16,0,0.0475,0,0,90.8,3480,1,0,0,0,86.05621811,96.17,10.11378189
302,2019,16,0,0.0211,0,0,88.02,200,1,0,0,0,85.24449665,85.04,-0.204496651
303,2019,16,0,0.0211,0,0,88.02,530,1,0,0,0,85.24723831,100,14.75276169
304,2019,16,0,0,0,0,88.02,2957.4,1,0,0,0,85.2696692,97.24,11.9703308
305,2019,16,0,0,0,0,88.02,19788,1,0,0,0,85.40871533,97.17,11.76128467
306,2019,16,94.923,0.9626,0,0,88.02,68927.3,1,0,0,0,84.50733749,73.27,-11.23733749
307,2019,16,54.4555,0.5549,0,0,88.02,80952,1,0,0,0,85.11627039,90.48,5.363729606
308,2019,16,27.0227,1.127,0,3.72,88.02,16779,1,0,0,0,84.89071509,95.86,10.96928491
309,2019,16,0,0.5803,101.97,21.18,88.02,22318.8,1,0,0,0,85.30953528,100,14.69046472
310,2019,16,11.1248,7.0516,237.47,0,88.02,143179.9,1,0,0,0,85.51404048,84.97,-0.544040482
311,2019,16,1.507,0.637,0,0,88.02,4309,1,0,0,0,85.19114617,88.83,3.638853831
312,2019,16,0.12627,2.54255,3.0578,0,84.38,7009,1,0,0,0,84.00710581,88.35,4.342894187
313,2019,16,0,1.264,0,2.846,80.65,17564,1,0,0,0,83.18198951,86.65,3.468010492
314,2019,16,18.0547,3.512939,0,0,84.25,31555,1,0,0,0,83.8609443,87.16,3.299055699
315,2019,16,50.9423,2.913277,0,0,83.73,36612.25,1,0,0,0,83.44889866,81.94,-1.508898655
316,2019,16,0,2.4951,0,3.77,87.26,31121.7,1,0,0,0,85.01314952,83.45,-1.563149515
317,2019,16,0.44923,3.04473,0,0,70.21,11773,1,0,0,0,80.07750347,70.51,-9.567503465
318,2019,16,0,0,0,0,86.29,13840,1,0,0,0,84.87166774,82.68,-2.191667739
319,2019,16,10.1306,0.247,0,0,88.03,13841,1,0,0,0,85.19559951,77.19,-8.005599506
320,2019,16,0,0.4748,0,0,82.94,38938.7,1,0,0,0,84.0920725,77.17,-6.922072501
321,2019,16,18.2238,0.599,4.6323,0,87.97,20287.5,1,0,0,0,85.08501245,82.25,-2.835012445
322,2019,16,12.6587,1.658,0,4.3155,93.36,35310,1,0,0,0,86.65568706,92.22,5.564312942
323,2019,16,0,1.76396,0,0,88.27,88297.2,1,0,0,0,85.84529911,89.82,3.974700892
324,2019,16,0,1.86946,9.95,0,90.15,27637.7,1,0,0,0,85.87095182,91.77,5.899048177
325,2019,16,0,1.86946,9.95,0,90.15,27637.7,0,0,1,0,87.9234601,91.77,3.846539896
326,2019,16,0,1.409902,0,4.1854,87.76,9518,1,0,0,0,85.08840096,85.73,0.641599038
327,2019,16,26.590635,1.338162,0,0,83.91,15000,1,0,0,0,83.74589644,81.58,-2.16589644
328,2019,16,0,8.5244,0,0,88.44,93131,1,0,0,0,85.239389,86.61,1.370611004
329,2019,16,0,0.8071,0,22.18,81.83,12175.6,1,0,0,0,83.46604276,86.82,3.353957241
330,2019,16,0,0.021,0,0,76.06,7956,1,0,0,0,81.95361481,77.01,-4.943614812
331,2019,16,25.814013,2.5953,0,0,78.07,109200,1,0,0,0,82.84648155,81.4,-1.446481552
332,2019,16,7.2,1.63525,229.6,3.562,78.07,70669,1,0,0,0,82.79757446,86.24,3.442425544
333,2019,16,0,1.63525,0,0,89.35,41920,1,0,0,0,85.7875351,78,-7.787535095
334,2019,16,0,0.3144,0,0,90.72,13584,1,0,0,0,86.08643612,91.18,5.093563879
335,2019,16,6.9081,0.2954,0,0,86.59,15408,1,0,0,0,84.84442775,85.83,0.985572255
336,2019,16,2.11,0.175,0,4.766,68.2,25726,1,0,0,0,79.90780893,76.24,-3.667808927
337,2019,16,29.862504,0.24054,0,3.5265,82.75,18088,1,0,0,0,83.5192365,90.96,7.440763496
338,2019,16,27.2566,1.670909,6.8597,0,87.88,69303.3,1,0,0,0,85.22520051,86.71,1.484799485
339,2019,16,0.28094,0,0,0,79.42,17517,1,0,0,0,82.97226967,77.63,-5.342269669
340,2019,16,1.9417,0,0,0,87.58,18273.5,1,0,0,0,85.24513355,86.45,1.204866447
341,2019,16,27.03,4.809745,0,0,97.28,72098.1,1,0,0,0,87.4779995,97.94,10.4620005
342,2019,16,0,0.332747,0,0,84.23,149016,1,0,0,0,85.36408244,87.68,2.315917562
343,2019,16,0.357,0.968701,17.457,0,82.6,34967.3,1,0,0,0,83.90706495,89.08,5.172935048
344,2019,16,18.0159,1.338584,0,0,83.06,226521.73,1,0,0,0,85.31272974,80.2,-5.112729738
345,2019,16,9,0.046,0,0,85.06,7999,0,1,0,0,83.8460194,84.13,0.283980598
346,2019,16,20.8138,1.013,0,0,92.83,20218.2,0,1,0,0,86.05947726,89.62,3.56052274
347,2019,16,4.9334,2.785,0,0,92.28,20617,0,1,0,0,85.92702407,91.85,5.922975935
348,2019,16,0,0.042,0,0,90.73,12003.5,0,1,0,0,85.79475,89.11,3.315250001
349,2019,16,16.77565,1.3715,113.04,0,89.9,112080,0,1,0,0,85.98220066,91.69,5.707799336
350,2019,16,0,0.967,0,0,93.47,10765,0,1,0,0,86.5253436,88.38,1.854656399
351,2019,16,1.107,0.124,0,0,76.16,5891.5,0,1,0,0,81.15963952,80.57,-0.589639524
352,2019,16,0,3.28316,0,0,69.52,28968,0,1,0,0,78.9983504,83.08,4.081649604
353,2019,16,35.6951,0.728,0,33.62,91.15,13558.5,0,1,0,0,85.19518651,82.56,-2.635186515
354,2019,16,0,2.56365,0,0,77.06,5957,0,1,0,0,81.15878369,74.89,-6.268783687
355,2019,16,0,2.9508,0,0,99.46,44150.2,0,1,0,0,88.43202624,97.17,8.737973764
356,2019,16,99.7757,0.997,0,0,81.83,33554.7,0,1,0,0,81.8882453,80.02,-1.868245295
357,2019,16,0,0.312,0,0,89.96,29449.5,0,1,0,0,85.67615688,83.34,-2.336156883
358,2019,16,0,0.9999,0,0,83.88,25872,0,1,0,0,83.65717551,89.34,5.682824486
359,2019,16,0,0.2849,0,0,92.83,6883,0,1,0,0,86.37777891,83.57,-2.807778914
360,2019,16,0,0.0844,0,0,82.64,5653.5,0,1,0,0,83.19304573,77.69,-5.503045726
361,2019,16,0,1.1289,0,0,88.3,22755.9,0,1,0,0,84.9918954,84.3,-0.691895404
362,2019,16,0,0.622,0,0,83.68,13573,0,1,0,0,83.52601105,86.26,2.73398895
363,2019,16,0,0,43.733,0,87.56,23470,0,1,0,0,84.90847121,87.55,2.641528788
364,2019,16,0,0.0844,0,0,87.58,12960,0,1,0,0,84.80892544,85.37,0.561074557
365,2019,16,8.55945,0.03376,1.1847,0,87.06,21578,0,1,0,0,84.60120836,84.17,-0.431208361
366,2019,16,0,2.0583,7.42,0,87.06,22184,0,1,0,0,84.48201317,95.09,10.60798683
367,2019,16,1.5799,0.798,3.0146,0.4368,87.06,17186,0,1,0,0,84.56910702,98.71,14.14089298
368,2019,16,0,0.388,59.082,0,80.09,23947,0,1,0,0,82.53328009,85.9,3.366719911
369,2019,16,13.2353,0.148,0,0,88.39,12420,0,1,0,0,84.84490293,88.39,3.545097066
370,2019,16,1.73405,1.89056,0,0,98.44,14209,0,1,0,0,87.96473682,99.01,11.04526318
371,2019,16,0,0.177,483.25,0,89.11,18263.8,0,1,0,0,85.30741559,89.75,4.442584412
372,2019,16,1.0787,1.0516,118.88,0,92.29,81073,0,1,0,0,86.74196238,84.7,-2.04196238
373,2019,16,0,0.7913,0,0,91.83,22608,0,1,0,0,86.1389855,86.04,-0.0989855
374,2019,16,15.87145,3.97524,0,1.9,93.51,117600,0,1,0,0,86.8169924,85.21,-1.606992404
375,2019,16,1.762,0.207,0,0,90.89,7250,0,1,0,0,85.75194572,82.72,-3.031945716
376,2019,16,0,0,5.218,0,80.06,45844,0,1,0,0,82.78279385,67.96,-14.82279385
377,2019,16,0,0.082,0,8.9256,99.86,8214,0,1,0,0,88.60163867,92.38,3.778361326
378,2019,16,0,0.232,0,0,100,3610.5,0,1,0,0,88.6140906,96.39,7.775909398
379,2019,16,0,0.07,0,0,86.46,29120,0,1,0,0,84.60913978,97.66,13.05086022
380,2019,16,7.62816,2.6375,0,8.1109,100,4200.2,0,1,0,0,88.138514,98.79,10.651486
381,2019,16,9.11324,3.27683,0,0,82.96,5845.7,0,1,0,0,82.77839028,76.98,-5.798390275
382,2019,16,13.352544,1.4559,0,0,90.17,21223.8,0,1,0,0,85.31058268,85.82,0.509417318
383,2019,16,0,3.0762,0,0,82.02,36298,0,1,0,0,82.92340487,82.76,-0.163404866
384,2019,16,0,0.45998,0,178.37,89.95,16701,0,1,0,0,85.03540376,92.37,7.334596238
385,2019,16,0,1.239,0,0,84.03,15695.5,0,1,0,0,83.5784012,82.42,-1.158401203
386,2019,16,15.64248,3.41187,96.3,22.022,96.2,37084,0,1,0,0,86.96135019,94.26,7.298649809
387,2019,16,0,0.006,0,0,86.99,1632,0,1,0,0,84.52875331,83.89,-0.638753312
388,2019,16,0,0.7543,0,0,92.9,24626.8,0,1,0,0,86.4971383,93.42,6.922861698
389,2019,16,19.2902,0.464,0,0,79.95,22945,0,1,0,0,82.22351441,85.46,3.236485587
390,2019,16,26.8188,0.639,1.0049,0,88.2,6721,0,1,0,0,84.47040464,79.5,-4.970404643
391,2019,16,24.6506,0.665,1.004,0,84.76,5451,0,1,0,0,83.4332871,79.94,-3.493287096
392,2019,16,0,1.41792,11.252,0,66.4,21006,0,1,0,0,78.18473564,76.22,-1.964735643
393,2019,16,0,1.39049,0,0,99.62,15220,0,0,1,0,90.52939629,97.07,6.540603708
394,2019,16,0,0,0,0,79.29,17344.1,1,0,0,0,82.93774262,77,-5.937742622
395,2019,16,0,3.7854,6.3003,0,100,126595,1,0,0,0,89.16403048,100,10.83596952
396,2019,16,0,0,33.51,0,86.36,4060,1,0,0,0,84.80848508,87.65,2.841514915
397,2019,16,0,1.3653,0,84.13,69.58,147671.2,1,0,0,0,81.10745089,80.98,-0.127450891
398,2019,16,0,1.6036,0,0,71.33,31856.2,1,0,0,0,80.70690431,83.26,2.553095691
399,2019,16,0,2.64805,0,0,84.82,75120,1,0,0,0,84.69034725,83.14,-1.550347254
400,2019,16,0,0.0496,0.5259,1.187,85.65,6540.8,1,0,0,0,84.62178079,85.9,1.278219211
401,2019,16,1.7933,2.093,42.556,0,83.21,8136,1,0,0,0,83.71396676,80.42,-3.293966758
402,2019,16,0,0.472,16.257,0,84.2,15461,1,0,0,0,84.24643164,85.28,1.033568363
403,2019,16,0,0,0,0,96.32,7925,0,1,0,0,87.52297821,91.33,3.807021792
404,2019,16,0,1.5667,0,0,76.19,9813,0,1,0,0,81.04720644,95.19,14.14279356
405,2019,16,0,0.7227,0,0,84.34,10898.6,0,1,0,0,83.69441686,83.23,-0.464416857
406,2019,16,0,2.3695,0,0,93.18,52980,1,0,0,0,86.86999956,90.96,4.090000443
407,2019,16,0,0.8187,0,0,78.38,60398,1,0,0,0,82.97295882,69.84,-13.13295882
408,2019,16,0,0.8187,1.37,44.949,86.2,45576,1,0,0,0,84.9102426,92.1,7.189757404
409,2019,16,4.037742,0.51695,0,0,92.35,61099,1,0,0,0,86.84021942,88.77,1.929780581
410,2019,16,0,4.52806,38.349,0,86.15,142458.1,1,0,0,0,85.40627221,81.63,-3.77627221
411,2019,16,0,0.1182,1.096,0,80.9,16856.2,1,0,0,0,83.37103492,91.38,8.008965085
412,2019,16,0,0.0633,0,0,88.36,9662,1,0,0,0,85.41441759,80.24,-5.174417588
413,2019,16,0,0.2357,0,0,85.29,10913,0,1,0,0,84.05297767,89.54,5.487022326
414,2019,16,0,0.1329,0,5.7951,81.53,10632,1,0,0,0,83.47838522,98.68,15.20161478
415,2019,16,2.61,2.243352,1.8084,0,85.41,121102.9811,1,0,0,0,85.232913,78.54,-6.692912998
416,2019,16,2.4695,0.386552,1.4248,1.5388,73.82,124789.6233,0,0,0,1,80.60197473,75.55,-5.051974728
,,,,,,,,,,,,,,,1.741995802
