道路名称,路龄,车道面积,车行道小修金额,车行道零星金额,车行道中修金额,掘路修复金额,前一年pci,当年pci,道路属性,年份
1140,16,159394.5,0,0,0,77.15,80.89,76.57,主干路,2019
1141,16,75870,0,0.1224,39.796,0,96.85,93.58,主干路,2019
1142,16,68921,0,0.5243,2.4665,0,88.82,93.72,主干路,2019
1143,16,58399.2,0,1.0255,197.7,0,92.04,92.39,主干路,2019
1144,16,17850.1,15.42072,1.52975,6.3971,0,81.19,84.98,主干路,2019
1145,16,22890,0,0,0,0,85.76,95.79,主干路,2019
1146,16,42411.4,0,1.6785,9.15,0,100,97.57,主干路,2019
1147,16,20376,0,0.8092,0,10.69,92.26,93.76,主干路,2019
1148,16,20742.8,0,1.95597,0,0,80.13,81.85,主干路,2019
1149,16,36070,0,0,0,0,84.87,81.49,主干路,2019
1150,16,53021.2,0,0,0,0,70.63,58.26,主干路,2019
1151,16,100362.8,0,2.7367,0,1.26,68.6,64.31,主干路,2019
1152,16,100362.8,0,2.7367,0,0,89.15,85.27,主干路,2019
1153,16,43547,0,0.9463,0,0,92.09,93.5,主干路,2019
1154,16,74403,0,0.2237,13.629,0,87.3,93.06,主干路,2019
1155,16,73991.5,25.4885,1.7249,188.5,9.633,91.26,91.72,主干路,2019
1156,16,27428.4,33.3977,0.287,2.8775,0,90.7,91.18,主干路,2019
1157,16,15917.4,27.686094,0.44099,66.5,2.6304,89.17,85.06,主干路,2019
1158,16,30817,16.82086,1.33985,0,300.2,71.13,83.9,主干路,2019
1159,16,29213,21.30898,1.3715,0,0,83.76,85.18,主干路,2019
1160,16,21322.7,16.82223,5.34885,0,0,85.49,82.68,主干路,2019
1161,16,15157,23.32151,6.10845,0,0,92.9,88.16,主干路,2019
1162,16,9926,0,0.1477,0,0,79.96,82.94,主干路,2019
1163,16,20349,0,0.0517,0,0,90.18,98.07,主干路,2019
1164,16,18411,0,0.0675,1.6362,0,97.48,97.48,主干路,2019
1165,16,23100,15.70979,2.6375,1.4801,0,86.15,86.91,主干路,2019
1166,16,117356.5,0,2.6797,0,0,86.15,79.65,主干路,2019
1167,16,62056,18.6266,1.5804,0,0,72.12,83.24,主干路,2019
1168,16,63867,1.2613,0.3249,0,35.306,85.2,84.65,主干路,2019
1169,16,37230.307,18.1594,2.838161,3.3902,0,85.12,85.26,主干路,2019
1170,16,22759.1,0,2.440004,0,0,85.79,89.59,主干路,2019
1171,16,18365,31.296756,0,0,0,87.96,88.16,主干路,2019
1172,16,105362.9,18.15798,1.3715,0,0,87.06,86.89,主干路,2019
1173,16,8505.9,0,0.52961,0,0,100,98.82,主干路,2019
1174,16,46400,22.64336,0.1605,0,0,79.68,79.74,主干路,2019
1175,16,59846.4,0,4.0037,0,0,76.84,79.44,主干路,2019
1176,16,26938.8,0,7.33858,0,0,77.39,76.09,主干路,2019
1177,16,8832,0,2.315,0,0,76.13,75.73,主干路,2019
1178,16,32341.1,18.0635,1.756,0,0,69.06,74.65,主干路,2019
1179,16,25787.5,40.1263,1.54,16.44,1.476,85.58,100,主干路,2019
1180,16,104639.2,0,0.9864,11.58,0,86.07,86.75,主干路,2019
1181,16,8020,0,0,0,0,89.98,85.27,主干路,2019
1182,16,24779.3,0.41724,0.14559,0,0,83.48,85.09,主干路,2019
1183,16,21694.3,7.49354,0.017724,0,0.959,86.68,100,主干路,2019
1184,16,30512.1,11.9974,0.871,0,0,84.26,90.03,主干路,2019
1185,16,6820.4,6.072,0.366,0,0,89.37,90.2,主干路,2019
1186,16,57311,17.481804,1.89478,0,0.342,88.42,87.54,主干路,2019
1187,16,35528.8,0,0.3112,27.506,0,88.42,90.08,主干路,2019
1188,16,28597.3,0,0,0,0,84.93,84.26,主干路,2019
1189,16,49722.12,0,0,0,0,81.05,88.24,主干路,2019
1190,16,67534.6,17.22912,1.52975,0,0,92.57,98.09,主干路,2019
1191,16,52993.5,15.213,9.500064,0,0,93.87,89.59,主干路,2019
1192,16,49510.2,16.281796,8.377544,0,0,84.06,88.03,主干路,2019
1193,16,6068.2,0,0,0,0,83.45,89.03,主干路,2019
1194,16,8372.3,23.37297,1.24068,0,0,88.92,82.56,主干路,2019
1195,16,164853,0,10.60908,10.476,4.4388,85.69,88.86,主干路,2019
1196,16,9316,0,0.2585,0,0,84.4,84.49,主干路,2019
1197,16,23088,0,0.0422,0,0,89.64,93.56,主干路,2019
1198,16,1198.5,0,0.0211,0,0,85.21,87.04,主干路,2019
1199,16,5910,0,0.1477,0,0,86.42,83.18,主干路,2019
1200,16,3480,0,0.0475,0,0,90.8,96.17,主干路,2019
1201,16,200,0,0.0211,0,0,88.02,85.04,主干路,2019
1202,16,530,0,0.0211,0,0,88.02,100,主干路,2019
1203,16,2957.4,0,0,0,0,88.02,97.24,主干路,2019
1204,16,19788,0,0,0,0,88.02,97.17,主干路,2019
1205,16,68927.3,94.923,0.9626,0,0,88.02,73.27,主干路,2019
1206,16,80952,54.4555,0.5549,0,0,88.02,90.48,主干路,2019
1207,16,16779,27.0227,1.127,0,3.72,88.02,95.86,主干路,2019
1208,16,22318.8,0,0.5803,101.97,21.18,88.02,100,主干路,2019
1209,16,143179.9,11.1248,7.0516,237.47,0,88.02,84.97,主干路,2019
1210,16,4309,1.507,0.637,0,0,88.02,88.83,主干路,2019
1211,16,7009,0.12627,2.54255,3.0578,0,84.38,88.35,主干路,2019
1212,16,17564,0,1.264,0,2.846,80.65,86.65,主干路,2019
1213,16,31555,18.0547,3.512939,0,0,84.25,87.16,主干路,2019
1214,16,36612.25,50.9423,2.913277,0,0,83.73,81.94,主干路,2019
1215,16,31121.7,0,2.4951,0,3.77,87.26,83.45,主干路,2019
1216,16,11773,0.44923,3.04473,0,0,70.21,70.51,主干路,2019
1217,16,13840,0,0,0,0,86.29,82.68,主干路,2019
1218,16,13841,10.1306,0.247,0,0,88.03,77.19,主干路,2019
1219,16,38938.7,0,0.4748,0,0,82.94,77.17,主干路,2019
1220,16,20287.5,18.2238,0.599,4.6323,0,87.97,82.25,主干路,2019
1221,16,35310,12.6587,1.658,0,4.3155,93.36,92.22,主干路,2019
1222,16,88297.2,0,1.76396,0,0,88.27,89.82,主干路,2019
1223,16,27637.7,0,1.86946,9.95,0,90.15,91.77,主干路,2019
1224,16,27637.7,0,1.86946,9.95,0,90.15,91.77,快速路,2019
1225,16,9518,0,1.409902,0,4.1854,87.76,85.73,主干路,2019
1226,16,15000,26.590635,1.338162,0,0,83.91,81.58,主干路,2019
1227,16,93131,0,8.5244,0,0,88.44,86.61,主干路,2019
1228,16,12175.6,0,0.8071,0,22.18,81.83,86.82,主干路,2019
1229,16,7956,0,0.021,0,0,76.06,77.01,主干路,2019
1230,16,109200,25.814013,2.5953,0,0,78.07,81.4,主干路,2019
1231,16,70669,7.2,1.63525,229.6,3.562,78.07,86.24,主干路,2019
1232,16,41920,0,1.63525,0,0,89.35,78,主干路,2019
1233,16,13584,0,0.3144,0,0,90.72,91.18,主干路,2019
1234,16,15408,6.9081,0.2954,0,0,86.59,85.83,主干路,2019
1235,16,25726,2.11,0.175,0,4.766,68.2,76.24,主干路,2019
1236,16,18088,29.862504,0.24054,0,3.5265,82.75,90.96,主干路,2019
1237,16,69303.3,27.2566,1.670909,6.8597,0,87.88,86.71,主干路,2019
1238,16,17517,0.28094,0,0,0,79.42,77.63,主干路,2019
1239,16,18273.5,1.9417,0,0,0,87.58,86.45,主干路,2019
1240,16,72098.1,27.03,4.809745,0,0,97.28,97.94,主干路,2019
1241,16,149016,0,0.332747,0,0,84.23,87.68,主干路,2019
1242,16,34967.3,0.357,0.968701,17.457,0,82.6,89.08,主干路,2019
1243,16,226521.73,18.0159,1.338584,0,0,83.06,80.2,主干路,2019
1244,16,7999,9,0.046,0,0,85.06,84.13,次干路,2019
1245,16,20218.2,20.8138,1.013,0,0,92.83,89.62,次干路,2019
1246,16,20617,4.9334,2.785,0,0,92.28,91.85,次干路,2019
1247,16,12003.5,0,0.042,0,0,90.73,89.11,次干路,2019
1248,16,112080,16.77565,1.3715,113.04,0,89.9,91.69,次干路,2019
1249,16,10765,0,0.967,0,0,93.47,88.38,次干路,2019
1250,16,5891.5,1.107,0.124,0,0,76.16,80.57,次干路,2019
1251,16,28968,0,3.28316,0,0,69.52,83.08,次干路,2019
1252,16,13558.5,35.6951,0.728,0,33.62,91.15,82.56,次干路,2019
1253,16,5957,0,2.56365,0,0,77.06,74.89,次干路,2019
1254,16,44150.2,0,2.9508,0,0,99.46,97.17,次干路,2019
1255,16,33554.7,99.7757,0.997,0,0,81.83,80.02,次干路,2019
1256,16,29449.5,0,0.312,0,0,89.96,83.34,次干路,2019
1257,16,25872,0,0.9999,0,0,83.88,89.34,次干路,2019
1258,16,6883,0,0.2849,0,0,92.83,83.57,次干路,2019
1259,16,5653.5,0,0.0844,0,0,82.64,77.69,次干路,2019
1260,16,22755.9,0,1.1289,0,0,88.3,84.3,次干路,2019
1261,16,13573,0,0.622,0,0,83.68,86.26,次干路,2019
1262,16,23470,0,0,43.733,0,87.56,87.55,次干路,2019
1263,16,12960,0,0.0844,0,0,87.58,85.37,次干路,2019
1264,16,21578,8.55945,0.03376,1.1847,0,87.06,84.17,次干路,2019
1265,16,22184,0,2.0583,7.42,0,87.06,95.09,次干路,2019
1266,16,17186,1.5799,0.798,3.0146,0.4368,87.06,98.71,次干路,2019
1267,16,23947,0,0.388,59.082,0,80.09,85.9,次干路,2019
1268,16,12420,13.2353,0.148,0,0,88.39,88.39,次干路,2019
1269,16,14209,1.73405,1.89056,0,0,98.44,99.01,次干路,2019
1270,16,18263.8,0,0.177,483.25,0,89.11,89.75,次干路,2019
1271,16,81073,1.0787,1.0516,118.88,0,92.29,84.7,次干路,2019
1272,16,22608,0,0.7913,0,0,91.83,86.04,次干路,2019
1273,16,117600,15.87145,3.97524,0,1.9,93.51,85.21,次干路,2019
1274,16,7250,1.762,0.207,0,0,90.89,82.72,次干路,2019
1275,16,45844,0,0,5.218,0,80.06,67.96,次干路,2019
1276,16,8214,0,0.082,0,8.9256,99.86,92.38,次干路,2019
1277,16,3610.5,0,0.232,0,0,100,96.39,次干路,2019
1278,16,29120,0,0.07,0,0,86.46,97.66,次干路,2019
1279,16,4200.2,7.62816,2.6375,0,8.1109,100,98.79,次干路,2019
1280,16,5845.7,9.11324,3.27683,0,0,82.96,76.98,次干路,2019
1281,16,21223.8,13.352544,1.4559,0,0,90.17,85.82,次干路,2019
1282,16,36298,0,3.0762,0,0,82.02,82.76,次干路,2019
1283,16,16701,0,0.45998,0,178.37,89.95,92.37,次干路,2019
1284,16,15695.5,0,1.239,0,0,84.03,82.42,次干路,2019
1285,16,37084,15.64248,3.41187,96.3,22.022,96.2,94.26,次干路,2019
1286,16,1632,0,0.006,0,0,86.99,83.89,次干路,2019
1287,16,24626.8,0,0.7543,0,0,92.9,93.42,次干路,2019
1288,16,22945,19.2902,0.464,0,0,79.95,85.46,次干路,2019
1289,16,6721,26.8188,0.639,1.0049,0,88.2,79.5,次干路,2019
1290,16,5451,24.6506,0.665,1.004,0,84.76,79.94,次干路,2019
1291,16,21006,0,1.41792,11.252,0,66.4,76.22,次干路,2019
1292,16,15220,0,1.39049,0,0,99.62,97.07,快速路,2019
1293,16,17344.1,0,0,0,0,79.29,77,主干路,2019
1294,16,126595,0,3.7854,6.3003,0,100,100,主干路,2019
1295,16,4060,0,0,33.51,0,86.36,87.65,主干路,2019
1296,16,147671.2,0,1.3653,0,84.13,69.58,80.98,主干路,2019
1297,16,31856.2,0,1.6036,0,0,71.33,83.26,主干路,2019
1298,16,75120,0,2.64805,0,0,84.82,83.14,主干路,2019
1299,16,6540.8,0,0.0496,0.5259,1.187,85.65,85.9,主干路,2019
1300,16,8136,1.7933,2.093,42.556,0,83.21,80.42,主干路,2019
1301,16,15461,0,0.472,16.257,0,84.2,85.28,主干路,2019
1302,16,7925,0,0,0,0,96.32,91.33,次干路,2019
1303,16,9813,0,1.5667,0,0,76.19,95.19,次干路,2019
1304,16,10898.6,0,0.7227,0,0,84.34,83.23,次干路,2019
1305,16,52980,0,2.3695,0,0,93.18,90.96,主干路,2019
1306,16,60398,0,0.8187,0,0,78.38,69.84,主干路,2019
1307,16,45576,0,0.8187,1.37,44.949,86.2,92.1,主干路,2019
1308,16,61099,4.037742,0.51695,0,0,92.35,88.77,主干路,2019
1309,16,142458.1,0,4.52806,38.349,0,86.15,81.63,主干路,2019
1310,16,16856.2,0,0.1182,1.096,0,80.9,91.38,主干路,2019
1311,16,9662,0,0.0633,0,0,88.36,80.24,主干路,2019
1312,16,10913,0,0.2357,0,0,85.29,89.54,次干路,2019
1313,16,10632,0,0.1329,0,5.7951,81.53,98.68,主干路,2019
1314,16,121102.9811,2.61,2.243352,1.8084,0,85.41,78.54,主干路,2019
1315,16,124789.6233,2.4695,0.386552,1.4248,1.5388,73.82,75.55,主干路,2019
1316,4,46097,0.6207,1.110071,11.2017,0,92.73,89.86,快速路,2020
1317,4,723374,5.1638,5.8563,0,0,95.53,97.31,主干路,2020
1318,4,122512,16.10095,103.7,0,0,93.3,92.42,主干路,2020
1319,4,26564.5,0,0.0933,0,0,94.04,95.78,主干路,2020
1320,4,63621,12.1878,4.7306,13.918,0,94.99,94.21,主干路,2020
1321,4,20427,0,0.0464,0,2.76192,88.76,87.07,主干路,2020
1322,4,34800,0,2.6953,0,0,91.11,88.58,主干路,2020
1323,4,144392,0,0.5634,0,0,93.61,92.04,主干路,2020
1324,4,143726.61,50.7063,7.8722,0,0,91.28,95.26,主干路,2020
1325,4,148102,0,6.3114,0,0,91.23,94.97,主干路,2020
1326,4,24186,0,0,0,0,92.92,87.74,主干路,2020
1327,4,5130,0,0.46,0,0,87.58,72.12,主干路,2020
1328,4,14829,38.9468,2.3041,0,0,84.48,80.46,主干路,2020
1329,4,8700,6.888408,0.211,0,0,97.25,96.06,次干路,2020
1330,4,17748,0,0.8883,0,0,89.08,86.71,次干路,2020
1331,4,15060,0.5856,0.7786,0,0,91.87,87.05,次干路,2020
1332,4,7142.5,0,0.268,0,0,86.73,83.08,次干路,2020
1333,4,20227.1,0,0.4262,0,0,86.31,83.16,次干路,2020
1334,4,7410.8,0,0.0295,0,0,91.97,84.71,次干路,2020
1335,4,14941,0,0.4916,0,0,93.61,86.95,次干路,2020
1336,5,42032.7,19.2252,0.592699,1.808,6.165,97.26,86.58,主干路,2020
1337,5,14770,0,0.489098,0,0,95.68,94.03,主干路,2020
1338,5,78489,19.7351,2.08679,7.63,1.644,93.17,92.45,主干路,2020
1339,5,28240,0,0.22999,0,0,99.15,90.28,次干路,2020
1340,5,84052,0.122,1.80616,0,14.9662,95.49,94.97,次干路,2020
1341,5,8130.3,0,0.2996,0,1.5755,94.09,86.85,次干路,2020
1342,5,37142,0,0.0106,0,0,97.73,93.43,主干路,2020
1343,6,20811.5,9.078834,1.21747,0,0,89.32,87.16,主干路,2020
1344,6,136009,0,0.2332,0,142.337,83.47,87.3,主干路,2020
1345,6,21272.9,12.504479,1.9961,1.5,0,88.07,91.09,主干路,2020
1346,6,79139,1.4826,4.317693,1.71,0,88.43,91.27,主干路,2020
1347,6,77435.4,2.4551,4.723235,5.457,0,88.01,87.15,主干路,2020
1348,6,67368.8,0,0.849275,0,0,96.48,92.13,主干路,2020
1349,6,69286.1,12.6523,3.865942,0,0,92.1,86.23,主干路,2020
1350,6,67794.6,56.648,9.261212,0,0,91.11,86.61,主干路,2020
1351,6,58981.3,0,2.081515,2.353,0,92,93.33,主干路,2020
1352,6,74880,35.74422,19.04275,4.468,0,87.84,80.07,主干路,2020
1353,6,21943,24.0578,2.5026,4.2,8.5155,89.64,90.93,主干路,2020
1354,6,69732,0,1.2114,5.843,2.0457,87.75,84.12,主干路,2020
1355,6,35247,93.7532,4.1018,9.349,0,83.6,84.94,主干路,2020
1356,6,16725.3,8.272824,1.2365,8.738,0,80.24,82.04,次干路,2020
1357,7,159643,28.94574,9.75453,33.357,0,87.13,90.04,主干路,2020
1358,7,33698.3,15.1704,1.52975,0,0,84.9,82.46,主干路,2020
1359,7,98343,9.9113,7.482693,2.125,0,93.77,90,主干路,2020
1360,7,86099.2,10.8687,4.598745,9.243,0,91.66,87.8,主干路,2020
1361,7,5700,1.67256,1.04445,0,0,77,81.45,主干路,2020
1362,7,38643.82,43.258,1.33985,0,0,81.26,84.92,主干路,2020
1363,7,79669,12.728,1.3715,0,33.5592,84.52,90.94,次干路,2020
1364,7,22773,0,0.20678,0,0,89.46,84.53,主干路,2020
1365,7,62746,0,2.54255,0,0,84.89,82.43,主干路,2020
1366,8,69851.5,16.710144,2.8042,38.123,0,91.48,89.48,主干路,2020
1367,8,64561.7,0,5.6717,0,0,94.23,91.52,主干路,2020
1368,8,65938,17.63,3.28316,143.406,30.551,89.67,87.18,主干路,2020
1369,8,60235.9,0,2.0414,0,57.4413,87.21,80.09,主干路,2020
1370,8,87091.1,0,2.2408,0,0,90.52,83.2,主干路,2020
1371,8,97916.4,61.904977,18.05316,0,0,81.84,79.55,主干路,2020
1372,8,88075,10.5307,3.057601,1.903,0,88.39,90.19,主干路,2020
1373,8,77109.6,0.971,6.285901,0,2.8932,92.77,89.99,主干路,2020
1374,9,57614,18.822178,10.03305,4.501,0,89.46,83.33,主干路,2020
1375,8,10986,0.6279,0.173,0,0,92.51,83.04,支路,2020
1376,9,197472.5,59.8641,9.3792,41.399,0,88.47,86.28,主干路,2020
1377,9,27816,36.8031,1.5466,0,3.288,88.09,82.17,主干路,2020
1378,9,10440,4.386,2.56365,0,0,92.81,82.42,主干路,2020
1379,9,34381.3,13.1961,6.43972,10.201,0,91.95,85.19,主干路,2020
1380,9,30100.8,4.8248,2.99198,18.708,1.7125,88.59,87.79,主干路,2020
1381,9,39356.5,38.729,1.3694,11.102,0,79.75,84.78,主干路,2020
1382,9,50252.1,29.8541,5.1938,0,0,89.66,85.62,主干路,2020
1383,9,43737.5,63.284383,5.28977,0,123.088,85,81.91,主干路,2020
1384,9,18256.4,28.598,6.157,2.4,0,79.58,81.88,主干路,2020
1385,9,43130,27.428466,3.07216,0,42.6469,82.77,81.23,次干路,2020
1386,10,870062,91.6888,16.4181,0,0,86.82,89.44,主干路,2020
1387,10,118126.4,61.0894,7.5034,0,0,86.1,84.8,主干路,2020
1388,10,23584.8,15.6663,0.9388,2.671,0,88.78,83.18,主干路,2020
1389,10,294330,0,2.3738,37.351,0,86.1,86.25,主干路,2020
1390,10,61289.3,0,2.6206,12.504,0,81.64,81.94,主干路,2020
1391,10,12975,0,0.2374,0.309,0,94.46,82.18,主干路,2020
1392,10,14310.1,4.4658,0.8439578,4.902,0,92.22,86.31,主干路,2020
1393,10,41195.6,12.442345,2.753761,0,0,98.01,85.29,主干路,2020
1394,10,12528.4,1.3127,2.252003,2.425,0,88.14,86.01,主干路,2020
1395,10,36066.7,14.7877,2.837739,0,0,81.08,81.76,主干路,2020
1396,10,9252.3,0,10.37276,103.211,0,87.97,86.63,次干路,2020
1397,10,468646.3,105.5032,22.824714,0,0.8768,90.87,89.34,主干路,2020
1398,10,468646.3,105.5032,22.824714,0,0.8768,90.87,89.34,主干路,2020
1399,10,468646.3,105.5032,22.824714,0,0.8768,90.87,89.34,主干路,2020
1400,10,207217,1.0525,5.7375,0,0.8768,90.87,89.34,主干路,2020
1401,10,45360.6,0,2.0488,0,0,89.63,87.9,主干路,2020
1402,10,28312.8,0,1.2419,0,0,88.86,87.02,主干路,2020
1403,10,208107,14.70944,1.89056,0,0,92.37,92.62,主干路,2020
1404,10,337189,11.9412,0.837248,61.9914,0,93.62,93.83,快速路,2020
1405,10,337189,11.9412,0.837248,61.9914,0,93.62,93.83,快速路,2020
1406,10,337189,11.9412,0.837248,61.9914,0,93.62,93.83,快速路,2020
1407,10,71308.9,28.209885,7.07694,0,0,75.1,70.3,主干路,2020
1408,11,33086,0,3.0966,34.289,0,73.83,80.12,主干路,2020
1409,11,87205.5,5.6961,0.3503,0,0,93.35,94.91,主干路,2020
1410,11,44920.5,0,1.16424,3.414,0,84.1,87.94,主干路,2020
1411,11,10658,0,0,0,0,92.82,81.5,主干路,2020
1412,11,108806,0,0.5549,0,3.0414,92.35,89.26,主干路,2020
1413,11,50653.8,2.9163,1.9039,0,0,87.48,82.89,主干路,2020
1414,11,40080,29.462569,3.57434,0,1.4766,88.52,84.7,主干路,2020
1415,11,84760,32.4641,2.0678,0,0,82.33,84.04,次干路,2020
1416,11,13692.5,0,0,0,0,81.22,82.85,次干路,2020
1417,12,20249.2982,0,0.4579,0,0,84.76,83.17,主干路,2020
1418,12,80694.4,0,0,0,0,96.31,95.26,主干路,2020
1419,12,80694.4,0,0,0,0,96.31,95.26,主干路,2020
1420,12,20268,0,0,0,0,100,100,主干路,2020
1421,12,229989.2,25.471,34.921766,0,1.096,91.1,90.36,主干路,2020
1422,12,236990.6,20.923753,30.314792,0,0.4932,83.56,88.09,主干路,2020
1423,12,16353,48.414,0.8925,3.812,0.5754,83.62,87.37,主干路,2020
1424,12,8744.5,0.652,0.0422,0,0,88.31,91.73,次干路,2020
1425,12,14269.9,0,1.80405,0,0,99.56,88.95,次干路,2020
1426,12,242814.25,32.991,31.145499,6.586,0,83.97,86.08,主干路,2020
1427,12,242814.25,32.991,31.145499,6.586,0,83.97,86.08,主干路,2020
1428,12,57460.55,0.57957,2.328174,6.748,0,84.42,78.87,主干路,2020
1429,12,57460.55,0.57957,2.328174,0,0,90.53,88.64,主干路,2020
1430,12,12301.98,0,0.17724,0,0,100,100,主干路,2020
1431,12,83082.81,13.2465,3.80222,5.826,0,89.63,88.54,主干路,2020
1432,12,83082.81,13.2465,3.80222,5.826,0,89.63,88.54,主干路,2020
1433,12,141018.2,19.2421,6.26248,23.72,0.2877,84.4,85.14,主干路,2020
1434,12,169285.72,58.2476,15.912565,18.899,0,87.99,89.07,主干路,2020
1435,12,63039.4,22.227994,3.19454,20.817,0,86.98,89.83,主干路,2020
1436,12,64400,3.9894,2.397,0,0,90.11,83.93,主干路,2020
1437,12,115053.14,0,0.864045,6.23,0,94.39,95.56,主干路,2020
1438,12,271131.73,6.3105,16.054568,0,0,89.45,86.67,主干路,2020
1439,12,29103,0.3861,2.879517,0,0,91.64,89.39,主干路,2020
1440,12,82599,18.2841,5.427764,0,0.411,87.62,87.58,主干路,2020
1441,12,82351.8,1.7521,6.734276,58.812,0,84.55,83.39,主干路,2020
1442,12,144684.05,23.92694,8.18047,4.9,5.9135,84.6,82.62,主干路,2020
1443,12,23324,1.278682,2.4539,70.78,0,82.76,85.45,主干路,2020
1444,12,36406.4,0,0,4.59,0,83.91,90.53,主干路,2020
1445,12,57151.5,6.0716,1.86524,14.067,0,85.24,85.6,主干路,2020
1446,12,38815.18,1.9625,1.013644,5.645,0,86,82.59,主干路,2020
1447,12,66248,23.529552,4.0795,12.899,0,78.02,83.22,主干路,2020
1448,12,130225.25,21.5,2.6375,0,0,79.81,80.08,主干路,2020
1449,13,30512,22.1192,1.4897,3.736,0,84.96,87.51,主干路,2020
1450,13,16779,11.532936,2.3189,0,0,88.35,83.19,主干路,2020
1451,13,34010,0,0.9157,0,0,96.04,91.84,主干路,2020
1452,13,61987,19.502554,0.9875,44.166,80.29,85.38,87.31,主干路,2020
1453,13,28800,0,2.7782,0,0,92.17,85.35,主干路,2020
1454,13,54746,0,3.1587,0,0.798,84.78,84.99,主干路,2020
1455,13,65126,8.840486,1.994,0,0,91.4,86.02,主干路,2020
1456,13,36000,21.586,4.22211,0,1.4385,82.47,82.13,主干路,2020
1457,13,67160,12.995074,1.7302,0,1.0756,87.82,86.84,主干路,2020
1458,13,26725,0,1.0392,0,1.65212,88.46,87.09,主干路,2020
1459,13,20521.9,0,5.7911,0,0,80.75,78.15,主干路,2020
1460,13,45043,6.724152,0.5592,0,53.9775,92.23,90.14,主干路,2020
1461,13,38376,12.9344,4.72218,0,0,83.04,81.97,主干路,2020
1462,13,31120,13.065712,1.2787,0,1.37,82.33,77.78,主干路,2020
1463,13,14882.9,0,3.8908,0,0,83.28,80.93,主干路,2020
1464,13,20252,0,0.306,0,0,76.18,80.15,主干路,2020
1465,13,80467.9,78.5711135,6.61907,6.861,0,80.35,84.78,主干路,2020
1466,13,20676.6,30.166,1.6722,0,0,78.79,79.11,主干路,2020
1467,13,52912,38.92725,3.5132,0,6.1975,84.11,85.45,主干路,2020
1468,13,58939.4,0,3.8845,7.1,0,83.17,84.65,主干路,2020
1469,13,90620,26.5133,7.84709,0,2.4523,81.81,83.08,主干路,2020
1470,13,27633.8,14.620206,2.5067,0,0.5188,86.42,86.55,次干路,2020
1471,13,11500,9.5632,5.8152,0,0,78.14,82.81,次干路,2020
1472,13,47514,14.62,3.24518,129.485,0,76.64,72.61,次干路,2020
1473,13,14820,0,1.255239,0,0,82.58,82.86,主干路,2020
1474,13,36918.72,0.3326,0.14559,0,0,97.48,97.95,主干路,2020
1475,13,111047.5,9.7334,4.191726,0,10.5426,83.07,80.64,主干路,2020
1476,13,79548.97,0,0.7005,0,125.184,90.66,91.14,主干路,2020
1477,13,73814.5,1.785,1.4833,0,0,88.46,90.3,主干路,2020
1478,13,168837.4,1.8798,8.713034,0,0,89.14,91.01,主干路,2020
1479,13,31549,33.787092,1.8631,0,0,81.47,82.37,主干路,2020
1480,13,57396.5,24.457096,3.7875,4.5301,0,84.98,79.81,主干路,2020
1481,13,60807.5,0.122,1.707,0,0,88.99,85.06,主干路,2020
1482,13,34094.63,12.2169,0.4465,6.272,0,87.98,87.51,主干路,2020
1483,14,38934,33.664548,0.9928,7.113,3.65,86.79,82.75,主干路,2020
1484,14,16108,0,0.21311,0,0,98.71,94.19,次干路,2020
1485,14,92478,0,1.177802,17.002,0,92.26,94.08,快速路,2020
1486,14,92478,0,1.177802,17.002,0,92.26,94.08,快速路,2020
1487,14,92478,0,1.177802,17.002,0,92.26,94.08,快速路,2020
1488,14,12530,0,0.0485,0,0,100,96.69,主干路,2020
1489,14,88618,90.1832,3.5241,0,0,80.95,83.67,主干路,2020
1490,14,55250,0,1.1736,0,0,88.48,87.81,主干路,2020
1491,14,37539,32.4084,1.918,0,0,83.95,86.07,主干路,2020
1492,14,31326,0,0.3103,0,0,81.11,100,主干路,2020
1493,14,123742.9,0,9.0243,18.401,0,82.79,80.51,主干路,2020
1494,14,52439,27.4568,0.3271,29.12,0,91.38,92.31,主干路,2020
1495,14,27074.2,0,0.7955,0,0,86.28,86.41,主干路,2020
1496,14,21165,0,0,0,0,87.27,91.23,主干路,2020
1497,14,41661.1,0,0.9685,0,0,84.05,85.85,主干路,2020
1498,14,64748,61.0566,8.5181,0,0,87.51,89.19,主干路,2020
1499,14,83293,0,0,0,0,78.24,81.79,主干路,2020
1500,14,59296,13.15623,3.376,0,2.877,83.7,81.79,主干路,2020
1501,14,30857,23.953636,2.4835,0,0,82.97,80.84,主干路,2020
1502,14,16577,0,0,0,0,73.1,67.96,次干路,2020
1503,14,30698,16.426,2.5848,0,0,83.87,85.17,次干路,2020
1504,14,19717.8,34.83,2.11422,0,0,78.66,82.3,次干路,2020
1505,14,39434.5,14.8436,2.8886,0,0,82.96,80.31,次干路,2020
1506,14,41524.1,12.686414,2.7493,0,0,83.8,82.56,次干路,2020
1507,14,23384.2,12.7733,0.5539,0,0,89.95,85.88,次干路,2020
1508,14,129150.79,65.3424,1.332465,0,0,90.68,86.92,快速路,2020
1509,14,57686.2,16.7788,0.210578,6.116,0,91.25,92.55,快速路,2020
1510,14,259200,16.6808,7.3818,207.75,0,87.76,86.23,主干路,2020
1511,14,105847,65.8744,3.775,0,0,89.2,87.66,主干路,2020
1512,14,105847,65.8744,3.775,0,0,89.2,87.66,主干路,2020
1513,14,63748,69.4502,2.0182,19.631,5.3865,84.67,84.56,主干路,2020
