道路名称,年份,路龄,车行道小修金额,车行道零星金额,车行道中修金额,掘路修复金额,前一年pci,车道面积,道路属性_主干路,道路属性_次干路,道路属性_快速路,道路属性_支路,pred
2065.0,2022.0,4.0,4.6662,0.17302,0.0,0.0,90.11000000000001,12391.1982,1.0,0.0,0.0,0.0,87.84279747962952
2066.0,2022.0,4.0,0.0,1.066932,0.0,0.0,82.22,33941.0,1.0,0.0,0.0,0.0,85.78882133841516
2067.0,2022.0,4.0,0.15,1.8603599999999998,0.0,0.0,90.03,25444.0,1.0,0.0,0.0,0.0,87.8125496172905
2068.0,2022.0,4.0,1.56,2.394048,0.0,19.77,90.8,90833.5,1.0,0.0,0.0,0.0,88.37642669439317
2069.0,2022.0,4.0,0.13,0.373071,0.0,0.0,75.5,14172.000000000002,0.0,1.0,0.0,0.0,83.091678814888
2070.0,2022.0,5.000000000000001,0.6434,6.8959019999999995,0.0,0.0,92.25,384394.0,1.0,0.0,0.0,0.0,90.1302528846264
2071.0,2022.0,5.000000000000001,0.969,1.161133,0.0,0.11394,73.27,34747.5,1.0,0.0,0.0,0.0,83.10749189376831
2072.0,2022.0,5.000000000000001,0.0,3.24,0.0,0.0,81.44,62000.00000000001,1.0,0.0,0.0,0.0,85.38523205757141
2073.0,2022.0,5.000000000000001,0.0,0.180264,0.0,23.68,86.95,30635.4,1.0,0.0,0.0,0.0,86.92842037439347
2074.0,2022.0,5.000000000000001,0.45999999999999996,0.8368512000000001,0.0,0.0,90.74,51657.9,1.0,0.0,0.0,0.0,88.12811458349229
2075.0,2022.0,5.000000000000001,0.0,0.3958,0.0,0.0,87.04,34658.8,1.0,0.0,0.0,0.0,87.02284356236459
2076.0,2022.0,5.000000000000001,0.0,6.393489,0.0,0.0,88.52,15826.000000000002,1.0,0.0,0.0,0.0,86.65294041872025
2077.0,2022.0,5.000000000000001,16.97779124,15.099329999999998,0.0,0.0,90.09,15824.999999999998,1.0,0.0,0.0,0.0,85.97476682543756
2078.0,2022.0,5.000000000000001,0.0,0.55,0.0,0.0,91.73,90329.03138,1.0,0.0,0.0,0.0,88.72491898894312
2079.0,2022.0,5.000000000000001,0.0,0.66,0.0,0.0,85.49,90010.12334,1.0,0.0,0.0,0.0,86.98887878060341
2080.0,2022.0,5.000000000000001,10.6413,5.231112,0.0,2.415024,85.74,275236.4677,1.0,0.0,0.0,0.0,87.75169563531877
2081.0,2022.0,5.000000000000001,31.0515,2.637289,0.0,1.959304,86.1,283615.2736,1.0,0.0,0.0,0.0,87.83160193920136
2082.0,2022.0,5.000000000000001,0.0,0.146856,0.0,0.0,85.31,20770.0,1.0,0.0,0.0,0.0,86.45709309816361
2083.0,2022.0,5.000000000000001,43.02,1.429458,0.0,0.0,88.69,9399.2,1.0,0.0,0.0,0.0,86.49944707155228
2084.0,2022.0,5.000000000000001,0.0,0.305317,0.0,0.0,87.46,22678.5,1.0,0.0,0.0,0.0,87.0572835326195
2085.0,2022.0,5.000000000000001,0.0,0.150232,0.0,0.0,86.96,24552.0,1.0,0.0,0.0,0.0,86.94861215353014
2086.0,2022.0,5.000000000000001,0.19,2.4699498,0.0,0.0,89.02,11378.6,1.0,0.0,0.0,0.0,87.16928371906282
2087.0,2022.0,5.000000000000001,0.0,0.0484,0.0,0.0,80.76,48624.0,0.0,1.0,0.0,0.0,84.88965524077416
2088.0,2022.0,5.000000000000001,1.09,1.2790974,0.0,34.6,80.76,27723.500000000004,0.0,1.0,0.0,0.0,84.43197906017305
2089.0,2022.0,5.000000000000001,0.12302,0.5486,0.0,0.0,81.09,95399.0,1.0,0.0,0.0,0.0,85.82942134380342
2090.0,2022.0,5.000000000000001,17.4,2.1699612,0.0,0.0,98.45,32544.0,0.0,1.0,0.0,0.0,89.6188381099701
2091.0,2022.0,5.000000000000001,0.0,0.2628,0.0,0.0,83.54,44698.8,0.0,1.0,0.0,0.0,85.69012145400049
2092.0,2022.0,5.000000000000001,75.4214465,5.85525,0.0,0.0,78.57,43811.1,0.0,1.0,0.0,0.0,82.45251794815063
2093.0,2022.0,5.000000000000001,27.7353099,0.792305,0.0,0.0,95.39,87108.0,1.0,0.0,0.0,0.0,89.18207271099092
2094.0,2022.0,6.000000000000001,0.0,1.806582,0.0,0.0,75.83,46097.0,0.0,0.0,1.0,0.0,85.71626677274705
2095.0,2022.0,6.000000000000001,29.500800000000005,5.309815,58.18,0.0,86.0,723374.0,1.0,0.0,0.0,0.0,89.95456748843193
2096.0,2022.0,6.000000000000001,18.76489536,4.34887,0.0,0.0,80.16,122512.0,1.0,0.0,0.0,0.0,84.97023078918458
2097.0,2022.0,6.000000000000001,0.0,0.0,0.0,0.0,88.04,26564.500000000004,1.0,0.0,0.0,0.0,87.10010025501252
2098.0,2022.0,6.000000000000001,0.0,2.27106,24.431645999999997,0.37,79.46000000000001,63621.0,1.0,0.0,0.0,0.0,84.76793483734131
2099.0,2022.0,6.000000000000001,0.14,0.795648,0.0,0.0,79.46000000000001,20427.0,1.0,0.0,0.0,0.0,84.56443225502969
2100.0,2022.0,6.000000000000001,13.48200784,0.8389000000000001,0.0,0.0,86.87,34800.0,1.0,0.0,0.0,0.0,86.53383479595185
2101.0,2022.0,6.000000000000001,12.14697874,0.74694,0.0,0.0,84.16,144392.0,1.0,0.0,0.0,0.0,86.65891386151314
2102.0,2022.0,6.000000000000001,43.3636,12.232725,0.0,0.332225,93.08,143726.615,1.0,0.0,0.0,0.0,87.4233478498459
2103.0,2022.0,6.000000000000001,6.2197,9.536145,0.0,1.160289,94.15,148101.9705,1.0,0.0,0.0,0.0,88.56967664957048
2104.0,2022.0,6.000000000000001,0.0,0.0,0.0,0.0,83.9,24186.0,1.0,0.0,0.0,0.0,85.92122228741647
2105.0,2022.0,6.000000000000001,0.0,0.0,0.0,0.0,83.9,24186.0,1.0,0.0,0.0,0.0,85.92122228741647
2106.0,2022.0,6.000000000000001,37.59,1.1246298,0.0,0.0,85.35000000000001,5130.0,1.0,0.0,0.0,0.0,85.50097404241563
2107.0,2022.0,6.000000000000001,37.59,1.1246298,0.0,0.0,85.35000000000001,5130.0,1.0,0.0,0.0,0.0,85.50097404241563
2108.0,2022.0,6.000000000000001,52.44,1.571538,0.0,0.0,83.23,14828.999999999998,1.0,0.0,0.0,0.0,84.7656584107876
2109.0,2022.0,6.000000000000001,0.0,0.041736,0.0,0.0,91.0,8700.0,0.0,1.0,0.0,0.0,87.54210765480997
2110.0,2022.0,6.000000000000001,0.69,0.07104,0.0,0.0,88.23,17748.0,0.0,1.0,0.0,0.0,86.73647905349732
2111.0,2022.0,6.000000000000001,0.0,1.9132626,0.0,0.0,85.25999999999999,15060.0,0.0,1.0,0.0,0.0,85.56165884733201
2112.0,2022.0,6.000000000000001,0.0,0.08436,0.0,0.0,86.08,7142.5,0.0,1.0,0.0,0.0,85.97986701607705
2113.0,2022.0,6.000000000000001,0.0,0.601176,0.0,0.6156,92.64,20227.1,0.0,1.0,0.0,0.0,88.07924480557443
2114.0,2022.0,6.000000000000001,0.11999999999999998,0.218448,0.0,0.0,87.82,7410.800000000001,0.0,1.0,0.0,0.0,86.50843584656717
2115.0,2022.0,6.000000000000001,7.469999999999999,0.226329,0.0,0.0,91.18,14941.0,0.0,1.0,0.0,0.0,87.48798343658449
2116.0,2022.0,6.000000000000001,1.7966999999999997,0.688282,0.0,0.159468,91.0,53775.7,1.0,0.0,0.0,0.0,88.02855139851572
2117.0,2022.0,6.999999999999999,25.3072,1.6525520000000002,0.0,0.0,84.65000000000002,120797.118,0.0,0.0,1.0,0.0,88.10469848871232
2118.0,2022.0,6.999999999999999,36.7637,2.701855,55.4,0.0,92.19000000000001,188939.082,0.0,0.0,1.0,0.0,90.21063935279847
2119.0,2022.0,6.999999999999999,50.27379356,2.20917,0.0,0.0,90.91,104131.6,1.0,0.0,0.0,0.0,87.2626445746422
2120.0,2022.0,6.999999999999999,2.58,1.19658,0.0,0.0,87.07,24174.0,1.0,0.0,0.0,0.0,86.46012335777284
2121.0,2022.0,6.999999999999999,0.0,0.33,0.0,0.0,84.63,47384.56862,1.0,0.0,0.0,0.0,86.0952283525467
2122.0,2022.0,6.999999999999999,0.0,0.31,0.0,0.0,85.32,47217.27666,1.0,0.0,0.0,0.0,86.28840864658356
2123.0,2022.0,6.999999999999999,2.3653,2.577998,0.0,0.0,88.56,63277.793,1.0,0.0,0.0,0.0,87.0349720644951
2124.0,2022.0,6.999999999999999,2.1826,2.224784,0.0,0.301881,92.0,38682.06016,1.0,0.0,0.0,0.0,87.84309602737427
2125.0,2022.0,6.999999999999999,0.14,0.495504,0.0,0.0,92.01999999999998,16595.0,1.0,0.0,0.0,0.0,87.90567661046983
2126.0,2022.0,6.999999999999999,7.432800000000001,2.773173,91.08000000000001,0.0,88.75,96949.1187,1.0,0.0,0.0,0.0,87.23821341753008
2127.0,2022.0,6.999999999999999,3.9539999999999997,1.021662,0.0,0.0,85.06,48009.94696,1.0,0.0,0.0,0.0,86.08636646032335
2128.0,2022.0,6.999999999999999,4.0753,2.91602,0.0,0.6800000000000002,86.06,84878.88151,1.0,0.0,0.0,0.0,86.44865166068078
2129.0,2022.0,6.999999999999999,19.5404,0.781333,0.0,0.637872,78.6,42032.67295,1.0,0.0,0.0,0.0,84.07020387887955
2130.0,2022.0,6.999999999999999,0.79,0.0,0.0,0.0,84.89,14770.0,1.0,0.0,0.0,0.0,85.93064395666123
2131.0,2022.0,6.999999999999999,0.12302,2.276759,0.0,0.423616,86.53,78489.0,1.0,0.0,0.0,0.0,86.6567867088318
2132.0,2022.0,6.999999999999999,0.295248,0.66392,47.0409,93.83124,73.93,28240.0,0.0,1.0,0.0,0.0,81.8811124920845
2133.0,2022.0,6.999999999999999,0.53384529,4.76649,58.879999999999995,2.8,88.34,84052.0,0.0,1.0,0.0,0.0,86.56238093614579
2134.0,2022.0,6.999999999999999,0.52,1.8374496000000002,0.0,6.3605,86.12999999999998,8130.299999999999,0.0,1.0,0.0,0.0,85.56651771187784
2135.0,2022.0,6.999999999999999,0.0,0.2664,0.0,0.0,81.99,37142.0,1.0,0.0,0.0,0.0,85.28381041288377
2136.0,2022.0,6.999999999999999,0.0,0.0,0.0,0.0,88.63,31172.0,1.0,0.0,0.0,0.0,87.12210322380066
2137.0,2022.0,8.0,20.62233105,2.643576,0.0,0.0,86.03,20811.5,1.0,0.0,0.0,0.0,85.55297359585764
2138.0,2022.0,8.0,35.90989985,25.05,0.0,0.0,81.9,136009.0,1.0,0.0,0.0,0.0,83.24495073914528
2139.0,2022.0,8.0,0.79,3.588852,0.0,0.0,84.49,21272.9,1.0,0.0,0.0,0.0,85.31614810943604
2140.0,2022.0,8.0,15.390199999999998,4.92896,0.05697,0.0,75.09,79138.97708,1.0,0.0,0.0,0.0,82.9114679324627
2141.0,2022.0,8.0,6.7144,2.83162,0.0,0.0,88.01,77435.39832,1.0,0.0,0.0,0.0,86.7250496506691
2142.0,2022.0,8.0,0.1752,0.73006,0.11394,0.0,82.85,67368.79654,1.0,0.0,0.0,0.0,85.53999920845033
2143.0,2022.0,8.0,10.5252,5.489,0.0,0.0,87.37,69286.11574,1.0,0.0,0.0,0.0,86.15753526687624
2144.0,2022.0,8.0,27.9167,4.220422,14.813533999999999,0.0,84.18,67794.63379,1.0,0.0,0.0,0.0,85.16593381166459
2145.0,2022.0,8.0,0.0,2.756293,1.5614575,0.0,83.24,58981.3314,1.0,0.0,0.0,0.0,85.37220044851304
2146.0,2022.0,8.0,29.479163800000002,12.913411,10.709542,0.0,86.96,74880.0,1.0,0.0,0.0,0.0,85.12452026367188
2147.0,2022.0,8.0,47.92,2.5490706,0.0,0.0,87.18,21943.0,1.0,0.0,0.0,0.0,85.5027504014969
2148.0,2022.0,8.0,14.86870238,1.2741,0.0,0.0,74.48,69732.0,1.0,0.0,0.0,0.0,83.02323674440385
2149.0,2022.0,8.0,34.87,5.8781604,73.40546,0.0,86.78,35247.0,1.0,0.0,0.0,0.0,85.35055076122285
2150.0,2022.0,8.0,0.28,0.737484,59.2208,1.111992,85.36,16725.3,0.0,1.0,0.0,0.0,85.37671847105027
2151.0,2022.0,9.0,71.7625907,8.367834,0.0,0.0,81.08,159643.0,1.0,0.0,0.0,0.0,84.02264273524285
2152.0,2022.0,9.0,35.93826565,5.148802,0.0,112.3940318,81.82,33698.25857,1.0,0.0,0.0,0.0,83.65911607384683
2153.0,2022.0,9.0,5.2927,4.363902,128.75,114.36384699999999,86.49,98342.95587,1.0,0.0,0.0,0.0,85.88404065370561
2154.0,2022.0,9.0,7.0404,6.758541,0.0,0.0,69.65,86099.18492,1.0,0.0,0.0,0.0,81.27159990429878
2155.0,2022.0,9.0,0.0,0.49585,96.1079,1.78187,80.18,5700.0,1.0,0.0,0.0,0.0,84.1355510044098
2156.0,2022.0,9.0,33.25661759,8.878624,0.0,6.2523,89.68,38643.82,1.0,0.0,0.0,0.0,85.71082822799684
2157.0,2022.0,9.0,0.0,21.74406,0.0,0.0,82.15,79669.0,0.0,1.0,0.0,0.0,82.391250975132
2158.0,2022.0,9.0,0.12787929,0.50007,0.0,7.413096,78.25,22773.0,1.0,0.0,0.0,0.0,83.72916532635689
2159.0,2022.0,9.0,13.5771023,0.9706,0.0,0.0,85.35000000000001,62746.0,1.0,0.0,0.0,0.0,85.8038507294655
2160.0,2022.0,10.000000000000002,30.250000000000004,5.421906,0.0,0.0,92.82,69851.5,1.0,0.0,0.0,0.0,87.0259111404419
2161.0,2022.0,10.000000000000002,42.13453433,31.3314,73.14,30.848399999999998,79.68,64561.7,1.0,0.0,0.0,0.0,81.25380397081375
2162.0,2022.0,10.000000000000002,0.0,6.810627,0.0,20.55,84.74,65938.0,1.0,0.0,0.0,0.0,85.04350933313371
2163.0,2022.0,10.000000000000002,0.0,0.28,0.0,0.0,78.06,14898.68788,1.0,0.0,0.0,0.0,83.48174388289452
2164.0,2022.0,10.000000000000002,0.0,0.18,0.0,0.0,83.70000000000002,14898.68788,1.0,0.0,0.0,0.0,85.07075679063799
2165.0,2022.0,10.000000000000002,112.7279864,7.5794500000000005,0.0,0.0,87.16,97916.4,1.0,0.0,0.0,0.0,84.5394661998749
2166.0,2022.0,10.000000000000002,15.9997,17.978888,0.0,0.59571,87.57,88075.02205,1.0,0.0,0.0,0.0,84.7814988565445
2167.0,2022.0,10.000000000000002,1.5254,4.427413,0.0,38.44341588,86.49,77109.61648,1.0,0.0,0.0,0.0,85.78876411676409
2168.0,2022.0,10.000000000000002,0.0,1.2449,0.0,29.97167838,80.12,57614.0,1.0,0.0,0.0,0.0,84.24286647915841
2169.0,2022.0,10.000000000000002,5.5,0.7365738,0.0,0.0,76.8,10986.0,0.0,0.0,0.0,1.0,81.2249095249176
2170.0,2022.0,11.0,56.28,7.7436819,0.0,0.0,74.87,197472.5309,1.0,0.0,0.0,0.0,82.68808704614639
2171.0,2022.0,11.0,0.35,1.479852,0.0,0.0,85.15,27816.0,1.0,0.0,0.0,0.0,85.27533165693283
2172.0,2022.0,11.0,0.0,0.077478,0.0,0.0,88.0,10440.0,1.0,0.0,0.0,0.0,86.09036202430727
2173.0,2022.0,11.0,10.6918,1.92432,0.0,0.0,85.9,34381.31685,1.0,0.0,0.0,0.0,85.34538588523866
2174.0,2022.0,11.0,9.6962,2.12055,0.0,0.0,87.26,30100.817400000004,1.0,0.0,0.0,0.0,85.68107296943666
2175.0,2022.0,11.0,0.0,2.802528,0.0,0.0,79.41,39356.5,1.0,0.0,0.0,0.0,83.64210134029389
2176.0,2022.0,11.0,60.4405231,7.0153,0.0,1.1583250000000003,87.85,50252.1,1.0,0.0,0.0,0.0,84.84844321250917
2177.0,2022.0,11.0,0.0,6.34688,0.0,71.3541438,85.12,43737.5,1.0,0.0,0.0,0.0,84.72865590572358
2178.0,2022.0,11.0,0.94,1.8618696000000001,0.0,0.0,85.79,18256.4,0.0,1.0,0.0,0.0,84.85355335474016
2179.0,2022.0,11.0,41.47177791,2.473302,0.0,0.0,88.51,27264.999999999996,0.0,1.0,0.0,0.0,85.06336027026177
2180.0,2022.0,11.0,0.0,5.784354,0.0,0.0,89.24,43130.0,0.0,1.0,0.0,0.0,85.67879156708719
2181.0,2022.0,11.0,0.0,0.067488,0.0,0.0,91.95,11584.0,1.0,0.0,0.0,0.0,87.21652889966965
2182.0,2022.0,12.0,248.51000000000002,10.769553,0.0,0.0,72.78,870062.1,1.0,0.0,0.0,0.0,84.63239913702012
2183.0,2022.0,12.0,142.66,6.19494552,0.0,0.0,75.89,118126.3766,1.0,0.0,0.0,0.0,81.6247719347477
2184.0,2022.0,12.0,51.45,0.77436819,93.14,4.14914,95.04,23584.84416,1.0,0.0,0.0,0.0,87.11033546686174
2185.0,2022.0,12.0,0.0,3.9600000000000004,0.0,0.0,80.12,294330.0,1.0,0.0,0.0,0.0,85.59503399729729
2186.0,2022.0,12.0,0.0,9.25,0.0,0.0,81.15,61289.25,1.0,0.0,0.0,0.0,83.51238732099534
2187.0,2022.0,12.0,7.95730266,1.7006999999999999,0.0,0.0,91.37,12975.000000000002,1.0,0.0,0.0,0.0,86.60055524110795
2188.0,2022.0,12.0,0.0,3.8085499999999994,0.0,0.0,94.14,14310.06161,1.0,0.0,0.0,0.0,87.28551581978799
2189.0,2022.0,12.0,36.8473,6.31945,0.0,2.43036,86.77,41195.63191,1.0,0.0,0.0,0.0,84.69447965264321
2190.0,2022.0,12.0,1.275,4.241311,0.0,0.0,86.84,12528.44832,1.0,0.0,0.0,0.0,85.15915926575661
2191.0,2022.0,12.0,51.185,4.263888,0.0,0.0,79.41,36066.74518,1.0,0.0,0.0,0.0,82.74501014947892
2192.0,2022.0,12.0,0.0,8.445275,0.0,0.0,85.29,9252.3,0.0,1.0,0.0,0.0,83.65791193127633
2193.0,2022.0,12.0,39.73,24.869937,0.0,31.85162275,72.13,468646.3,1.0,0.0,0.0,0.0,82.78726709485053
2194.0,2022.0,12.0,39.73,24.869937,0.0,31.85162275,72.13,468646.3,1.0,0.0,0.0,0.0,82.78726709485053
2195.0,2022.0,12.0,39.73,24.869937,0.0,31.85162275,72.13,468646.3,1.0,0.0,0.0,0.0,82.78726709485053
2196.0,2022.0,12.0,0.9835449000000002,21.1511,0.0,0.0,80.39,207216.99999999997,1.0,0.0,0.0,0.0,83.45229214787483
2197.0,2022.0,12.0,0.0,1.1563,0.0,0.0,90.78,45360.6,1.0,0.0,0.0,0.0,86.87191523790361
2198.0,2022.0,12.0,0.0,0.8125000000000001,0.0,0.0,90.3,28312.8,1.0,0.0,0.0,0.0,86.64019740581513
2199.0,2022.0,12.0,0.0,1.9907849999999998,0.0,0.0,84.35,208106.99999999997,1.0,0.0,0.0,0.0,86.26807505726815
2200.0,2022.0,12.0,0.38,0.0,0.0,0.0,88.23,337188.9876,0.0,0.0,1.0,0.0,90.29484474420549
2201.0,2022.0,12.0,0.38,0.0,0.0,0.0,88.23,337188.9876,0.0,0.0,1.0,0.0,90.29484474420549
2202.0,2022.0,12.0,0.38,0.0,0.0,0.0,88.23,337188.9876,0.0,0.0,1.0,0.0,90.29484474420549
2203.0,2022.0,12.0,6.054525,2.315238,0.0,0.0,87.04,71308.9,1.0,0.0,0.0,0.0,85.82274880170823
2204.0,2022.0,13.0,2.0925702,1.2201,0.0,1.06,84.27,33086.0,1.0,0.0,0.0,0.0,84.7556048154831
2205.0,2022.0,13.0,11.49,1.07781,140.48,0.0,86.17,87205.5,1.0,0.0,0.0,0.0,85.60291565775873
2206.0,2022.0,13.0,0.0,0.31,0.0,0.0,98.76,44920.5,1.0,0.0,0.0,0.0,89.04789042711259
2207.0,2022.0,13.0,0.0,0.0,0.0,0.0,93.47647893,10658.0,1.0,0.0,0.0,0.0,87.32998699426652
2208.0,2022.0,13.0,9.31,0.353424,86.14,0.0,88.04,108806.0,1.0,0.0,0.0,0.0,86.39269137382509
2209.0,2022.0,13.0,0.0,0.5654,707.2396,0.0,77.52,50653.8,1.0,0.0,0.0,0.0,83.10033172369003
2210.0,2022.0,13.0,22.45700558,2.119495,0.0,0.0,93.13,40080.0,1.0,0.0,0.0,0.0,86.8809114766121
2211.0,2022.0,13.0,13.59912288,3.893,0.0,0.0,87.76,84760.0,0.0,1.0,0.0,0.0,85.28727854251862
