道路名称,年份,路龄,车行道小修金�?车行道零星金�?车行道中修金�?掘路修复金额,前一年pci,车道面积,道路属性_主干�?道路属性_次干�?道路属性_快速路,道路属性_支路,pred,,,,,,����pci,
260,2020,16,0,1.055,0,0,93.72,58921,1,0,0,0,87.21040121,91.52,4.309598793
261,2020,16,0,1.8463,150.114,0,92.39,58399.2,1,0,0,0,86.74286051,91,4.257139488
262,2020,16,35.3632,6.29835,0,0,84.98085981,17850.1,1,0,0,0,83.47737016,83.02724409,-0.450126068
263,2020,16,0,0,0,0,95.7929534,22890,1,0,0,0,87.63111718,82.56392674,-5.067190437
264,2020,16,12.0137,2.7879,0,0,97.5725,42411.4,1,0,0,0,87.7810379,93.21928598,5.438248077
265,2020,16,0,1.1284,0,0,93.76046277,20376,1,0,0,0,86.91130861,90.86336137,3.952052757
266,2020,16,19.264616,1.26178,0,0,96.61214725,20742.8,1,0,0,0,87.39900377,93.88201534,6.483011571
267,2020,16,0,0,0,0,83.549074,36070,1,0,0,0,84.28803924,82.43359258,-1.854446661
268,2020,16,0,0,0,0,81.84799443,53021.2,1,0,0,0,83.95590985,82.12148518,-1.834424671
269,2020,16,0.1495,5.5542,0,0,81.48773801,100362.8,1,0,0,0,83.69005806,82.28955227,-1.40050579
270,2020,16,0,2.4394,0,0,58.25962954,15732.2,1,0,0,0,76.96837749,85.05695848,8.088580986
271,2020,16,66.4048,0.4165,3.7601,240.2339,64.3089989,43547,1,0,0,0,78.22435293,84.5177101,6.293357172
272,2020,16,1.3806,0.8714,0,0,85.27104882,74403,1,0,0,0,84.97581114,72.64034984,-12.3354613
273,2020,16,48.2203,1.7743,3.2136,13.542,93.50040025,73991.5,1,0,0,0,86.44215078,86.16295691,-0.279193874
274,2020,16,0.966,1.0951,1.073145,0,93.06070743,27428.4,1,0,0,0,86.75849446,93.09684432,6.338349858
275,2020,16,0.13662,2.35054,0,0,91.71735663,15917.4,1,0,0,0,86.16388936,95.32238341,9.158494052
276,2020,16,15.7408,0.168167,5.8259,0,91.17668358,23596.75,1,0,0,0,86.08092792,93.82234081,7.741412894
277,2020,16,0.6126,0.36714,5.8259,0,85.060224,23520.8,1,0,0,0,84.55920518,85.6684903,1.109285118
278,2020,16,16.467108,2.60585,0,0,83.90365317,30817,1,0,0,0,83.86950267,78.08445722,-5.78504545
279,2020,16,6.6392,4.24321,0,0,84.48359729,29213,1,0,0,0,83.96941167,87.03745316,3.068041488
280,2020,16,17.3892,1.39682,0,0,90.21726786,21322.74143,1,0,0,0,85.64333405,83.03433503,-2.608999017
281,2020,16,18.06,3.97524,75,31.099,85.18457708,15157,1,0,0,0,83.85742641,83.37698335,-0.480443063
282,2020,16,0,0,0,0,82.6802017,9926,1,0,0,0,83.82295161,83.33057552,-0.492376092
283,2020,16,0,0,0,0,88.16080003,13350,1,0,0,0,85.39542,86.75349587,1.358075871
284,2020,16,1.2,0.6773,0,0,82.93814395,20349,1,0,0,0,83.8979891,85.75432948,1.85634038
285,2020,16,0,0.4252,0,0,98.068069,18411,1,0,0,0,88.19345176,94.08399677,5.890545013
286,2020,16,34.83,0.799901,4.8672,0,97.48142857,55594,1,0,0,0,87.7070727,88.66223063,0.955157931
287,2020,16,26.5826,3.30848,0,0,86.90542525,23100,1,0,0,0,84.43229254,83.40612163,-1.026170905
288,2020,16,0,0.32072,0,1.8936,79.6527952,117356.5,1,0,0,0,83.84978608,80.32620781,-3.523578269
289,2020,16,3.255785,1.5445,106.1722004,0.1644,80.4804088,62056,1,0,0,0,83.45122733,82.01303419,-1.438193138
290,2020,16,0,1.1436,106.1446996,0,83.24062038,63867,1,0,0,0,84.3113185,84.67848779,0.367169289
291,2020,16,3.1436,6.409547,0,0,84.6487378,22759.08984,1,0,0,0,83.7855187,83.64327824,-0.142240461
292,2020,16,0,0.72584,0,0,85.26224296,18365,1,0,0,0,84.54294428,83.24931242,-1.293631861
293,2020,16,13.1236,4.70108,0,0,89.58816049,105362.9,1,0,0,0,85.85642748,86.69644594,0.840018465
294,2020,16,0,0.20256,0,0,88.16099052,8505.9,1,0,0,0,85.33355096,83.34950517,-1.984045785
295,2020,16,34.83,0.70474,0,0,86.885138,46400,1,0,0,0,84.77328133,85.04461483,0.2713335
296,2020,16,0,0.1899,0,0,98.816,8832,1,0,0,0,88.35889199,90.85878772,2.49989573
297,2020,16,4.62852,2.781,0,0,79.74154762,32341.1,1,0,0,0,82.85776417,79.07362727,-3.784136899
298,2020,16,17.025344,2.1248,0,6.6355,79.44282804,25787.5,1,0,0,0,82.63415937,85.96219002,3.328030648
299,2020,16,0,2.0433,30.2938,0,76.09320062,104639.2,1,0,0,0,82.60140371,74.53182261,-8.069581098
300,2020,16,0,0,0,0,100,8020,1,0,0,0,88.7107927,94.66,5.949207295
301,2020,16,0,1.222956,0,0,86.75168786,24779.32746,1,0,0,0,84.96202073,85.54826021,0.586239484
302,2020,16,0,0.273667,0,0,85.27016089,21694.28281,1,0,0,0,84.6210792,81.92842232,-2.692656882
303,2020,16,17.8808,0.6257,0.835198966,0,85.08557386,6820.356117,1,0,0,0,84.17820104,84.49594778,0.317746742
304,2020,16,21.471144,1.38627,0,1.1947,100,57311,1,0,0,0,88.55744117,95.79,7.232558832
305,2020,16,0,0.5286,0,0,90.03272771,35528.8,1,0,0,0,86.04671932,85.8592091,-0.18751022
306,2020,16,1.1268,0.531509,0.81946,0,90.201146,28597.3,1,0,0,0,86.02136515,91.13600219,5.114637037
307,2020,16,0,1.172316,8.12542,0,90.08161784,49722.12,1,0,0,0,86.10480427,91.02865666,4.923852389
308,2020,16,17.63,4.95006,85.22961495,0,84.25532079,67534.6,1,0,0,0,84.02126444,84.44744699,0.42618255
309,2020,16,22.317079,8.00534,3.9403,0,88.2390162,52993.5,1,0,0,0,84.62937634,88.37972872,3.750352379
310,2020,16,22.317079,8.00534,3.9403,0,88.2390162,52993.5,1,0,0,0,84.62937634,88.37972872,3.750352379
311,2020,16,5.6118,8.128986,6.4391,0,98.09260601,49510.2,1,0,0,0,87.51378791,97.66848589,10.15469798
312,2020,16,5.6118,8.128986,6.4391,0,98.09260601,49510.2,1,0,0,0,87.51378791,97.66848589,10.15469798
313,2020,16,0,0.1899,0,0,89.58930569,6068.2,1,0,0,0,85.71879945,95.16113642,9.442336967
314,2020,16,0,3.57434,0,0,88.0256633,8372.3,1,0,0,0,84.93508177,93.34662955,8.411547782
315,2020,16,25.679192,11.75692,0,0,89.02550665,164853,1,0,0,0,85.32816217,92.8825613,7.554399132
316,2020,16,0,0.0485,0,0,82.56376754,9316,1,0,0,0,83.77993088,86.77223458,2.992303698
317,2020,16,0,0.0317,0,0,88.86209248,23088,1,0,0,0,85.66983265,84.74497015,-0.924862497
318,2020,16,0,0,0,0,84.48949309,1198.5,1,0,0,0,84.25772172,83.2216639,-1.036057817
319,2020,16,0,0,0,0,93.559744,5910,1,0,0,0,86.86412065,94.42,7.555879346
320,2020,16,0,0,0,0,87.03810515,3480,1,0,0,0,84.99635869,82.02813655,-2.968222143
321,2020,16,0,0,0,0,83.17524907,200,1,0,0,0,83.87896912,79.76315822,-4.115810901
322,2020,16,0,0.0317,0,0,96.165567,530,1,0,0,0,87.55871686,93.91740854,6.358691679
323,2020,16,0,0,0,0,85.04266983,2957.4,1,0,0,0,84.42859801,86.8008502,2.372252193
324,2020,16,0,0,0,0,100,19788,1,0,0,0,88.7997251,94.99,6.190274898
325,2020,16,42.7151,1.3842,0,0,97.244745,68927.3,1,0,0,0,87.55932391,87.17832028,-0.381003628
326,2020,16,63.5311,1.2723,0,0,97.1746665,80952,1,0,0,0,87.32895203,94.065,6.736047971
327,2020,16,31.0981,0.3429,0,53.453,73.27052658,22318.8,1,0,0,0,80.87913153,77.98168717,-2.897444357
328,2020,16,0,5.0621,49.16792603,0,90.48,143179.9,1,0,0,0,86.53871108,87.77142595,1.232714874
329,2020,16,0,0.9537,0,0,95.856008,4309,1,0,0,0,87.39731449,83.28529253,-4.112021957
330,2020,16,0,1.4348,0,0,100,7009,1,0,0,0,88.54059064,83.69077402,-4.849816616
331,2020,16,0.2015,2.9179,0,27.2836,84.96752903,31121.7,1,0,0,0,84.2688476,85.40883455,1.139986953
332,2020,16,0,1.33985,157.763,0,88.82834789,11773,1,0,0,0,85.42091598,86.86564029,1.444724313
333,2020,16,0,0,0,0,86.65301033,7220,1,0,0,0,84.91880594,82.49957837,-2.41922757
334,2020,16,0,0.5845,0,0,87.16436588,13840,1,0,0,0,85.05540148,84.89513846,-0.160263025
335,2020,16,0,0.2469,0,0,81.93896562,13841,1,0,0,0,83.62259871,77.08469595,-6.537902759
336,2020,16,0,0,2.902772247,0,83.45053049,7261,1,0,0,0,84.01660212,100,15.98339788
337,2020,16,0,0.4389,0,0,86.9075865,38938.7,1,0,0,0,85.20620541,88.57701032,3.370804905
338,2020,16,17.979606,1.0191,3.4538,0,77.1689111,20287.5,1,0,0,0,82.08090064,90.70367456,8.622773917
339,2020,16,0,2.55521,33.2571,0,82.24963519,88297.2,1,0,0,0,84.09816039,81.80057723,-2.297583157
340,2020,16,35.1650751,2.67337,6.8737,0,92.21818768,27637.7,1,0,0,0,85.86498833,85.54932057,-0.315667762
341,2020,16,35.1650751,2.67337,6.8737,0,92.21818768,27637.7,0,0,1,0,87.86123529,85.54932057,-2.311914721
342,2020,16,0,0.799901,0,0,89.82355715,9518,1,0,0,0,85.74700724,84.01265103,-1.734356209
343,2020,16,8.5311,7.147414,0,0,91.7697525,15000,1,0,0,0,85.54935868,89.36431714,3.81495846
344,2020,16,32.3106,2.6417,18.4063,0,85.73423101,93131,1,0,0,0,84.6766663,83.11020243,-1.566463874
345,2020,16,0,0,0,0,81.57743394,3181.920386,1,0,0,0,83.45541695,85.80353444,2.348117492
346,2020,16,0,0,0,0,86.60784802,12376.19753,1,0,0,0,84.94907371,83.81421794,-1.134855766
347,2020,16,0,0.8214,0,0,96.7155898,12175.6,1,0,0,0,87.71747211,94.27622305,6.558750938
348,2020,16,0,0.1139,0,0.274,92.05389505,7956,1,0,0,0,86.43994651,87.883701,1.443754494
349,2020,16,46.597496,6.04093,32.0167,0,86.82111179,109200,1,0,0,0,84.59589172,80.03589766,-4.559994064
350,2020,16,0,7.79434,0,35.979,77.00773246,70669,1,0,0,0,81.92877564,81.06434479,-0.86443085
351,2020,16,24.180975,3.54691,0,0,81.40281503,41920,1,0,0,0,83.10201852,82.66841405,-0.433604468
352,2020,16,0,0.2743,0.938655074,1.328,86.23732675,13584,1,0,0,0,84.82191725,82.658446,-2.163471245
353,2020,16,0,0.2849,1.064693564,0,91.18491952,15408,1,0,0,0,86.23588415,88.39459923,2.158715083
354,2020,16,0,0.7343,0,0,87.41451175,25726,1,0,0,0,85.20817085,90.7394881,5.531317246
355,2020,16,25.038294,0.58025,0,0,85.83210024,18088,1,0,0,0,84.39229709,85.48977065,1.097473561
356,2020,16,0,2.60585,276.254,0,76.24416279,65100,1,0,0,0,82.23820545,76.12484252,-6.11336293
357,2020,16,16.827896,0.65621,0,0,90.96145486,68672,1,0,0,0,86.30975979,81.37314984,-4.936609946
358,2020,16,16.827896,0.65621,0,0,90.96145486,68672,0,0,1,0,88.31770484,81.37314984,-6.944555001
359,2020,16,16.827896,0.65621,0,0,90.96145486,68672,1,0,0,0,86.30975979,81.37314984,-4.936609946
360,2020,16,0.5171,2.933955,0,0,87.46819248,17517,1,0,0,0,84.91507907,82.83891958,-2.076159489
361,2020,16,2.5858,2.524826,0,0,86.711561,18273.5,1,0,0,0,84.72494396,86.91696271,2.192018748
362,2020,16,12.5442,13.734201,0,24.35,77.63382092,72098.1,1,0,0,0,81.48863416,79.8875938,-1.601040363
363,2020,16,0,8.297364,0,0,86.45411589,149016,1,0,0,0,85.16832219,86.58119335,1.412871156
364,2020,16,0,7.678923,0,0,97.94143357,34967.3,1,0,0,0,87.49414098,97.0310948,9.536953816
365,2020,16,0.4645,2.318257,0,0,87.67517873,226521.73,1,0,0,0,86.68468102,83.5486821,-3.13599892
366,2020,16,0,0.3777,0,0,89.07808801,7999,0,1,0,0,85.19612694,86.34670088,1.15057394
367,2020,16,0,1.3652,4.230905,0,80.19622956,20218.2,0,1,0,0,82.41284593,81.70963235,-0.703213579
368,2020,16,0.5304,3.471,3.853454,0,84.13316605,20617,0,1,0,0,83.37419455,84.04644643,0.672251884
369,2020,16,0,0.4283,0,0,89.61611419,12003.5,0,1,0,0,85.3952135,90.57553861,5.180325106
370,2020,16,8.686,1.37994,0,0,91.84755529,112080,0,1,0,0,86.70870416,88.50752938,1.798825218
371,2020,16,0,1.3188,0,0,89.11486139,10765,0,1,0,0,85.11306847,87.53955031,2.42648184
372,2020,16,0,0.5085,0,0,91.68942789,5891.5,0,1,0,0,85.98105623,93.86638045,7.885324219
373,2020,16,0,0,0,0,88.37763358,28968,0,1,0,0,85.21636848,87.20610216,1.989733683
374,2020,16,9.967522,2.4392,6.3804,2.3256,80.57435,13558.5,0,1,0,0,82.20084718,83.07572556,0.874878385
375,2020,16,0,2.90125,0,0,83.0816672,5957,0,1,0,0,82.98528635,82.98893439,0.00364804
376,2020,16,0,1.8441,0,0,82.55896489,44150.2,0,1,0,0,83.31451734,83.02362554,-0.290891799
377,2020,16,0,1.2227,0,0,74.89417492,33554.7,0,1,0,0,80.92265979,69.52812342,-11.39453637
378,2020,16,16.8876,1.017,0,21.334,97.1656611,29449.5,0,1,0,0,87.47881305,93.67946469,6.200651645
379,2020,16,11.8682,0.5212,0,0,80.02025778,25872,0,1,0,0,82.36060007,71.80923663,-10.55136344
380,2020,16,0,0.7459,0,9.5324,83.3424665,6883,0,1,0,0,83.31559958,83.51112894,0.195529365
381,2020,16,0,0.8271,0,0,89.33559756,5653.5,0,1,0,0,85.19808243,90.51177693,5.313694502
382,2020,16,0,0.0369,0,0,83.56827933,22755.9,0,1,0,0,83.65085128,88.80769092,5.156839643
383,2020,16,13.32459,2.091,0,0,77.69379853,13573,0,1,0,0,81.32566939,79.63653088,-1.689138509
384,2020,16,0,0,0,0,84.30270992,23470,0,1,0,0,83.8914733,83.83094208,-0.060531216
385,2020,16,0,0.0422,0,0,86.2636467,12960,0,1,0,0,84.40156202,81.62126193,-2.780300091
386,2020,16,0,0.22366,0.9513,0,87.55259154,21578,0,1,0,0,84.86194752,82.73067944,-2.131268082
387,2020,16,17.5274,1.3472,0,0,85.36501117,22184,0,1,0,0,83.79014619,90.35599218,6.565845989
388,2020,16,11.422738,0.6499,1.838299,0,84.170446,17186,0,1,0,0,83.54690939,84.74503192,1.198122528
389,2020,16,0,0.939,484.34,1.7784,95.0866955,23947,0,1,0,0,87.12958682,84.04253805,-3.087048771
390,2020,16,0,0.8609,137.09,0,98.7118095,12420,0,1,0,0,88.19599439,80.94555086,-7.250443529
391,2020,16,0,0.0654,0,0,85.9009945,18263.8,0,1,0,0,84.33435644,87.5924599,3.258103464
392,2020,16,12.9583,4.097,0,0,88.38536511,81073,0,1,0,0,84.98182191,98.76,13.77817809
393,2020,16,0,0.4612,0,0,99.01212967,22608,0,1,0,0,88.43473307,88.22383509,-0.210897979
394,2020,16,23.306,0.27008,54.939,0,89.74915085,117600,0,1,0,0,86.01777014,86.03599548,0.01822534
395,2020,16,1.932,0.3482,0,0,84.69798971,7250,0,1,0,0,83.79089007,83.00462972,-0.786260353
396,2020,16,0,0,0,0,86.04456075,45844,0,1,0,0,84.64223629,87.672369,3.030132715
397,2020,16,0,0.2321,0,0,85.21279125,8214,0,1,0,0,84.00396111,100,15.99603889
398,2020,16,0,0.5507,0,0,82.72154625,3610.5,0,1,0,0,83.14089441,100,16.85910559
399,2020,16,0,0.5317,0,0,92.38428885,29120,0,1,0,0,86.40414317,84.75858455,-1.645558618
400,2020,16,11.18,4.48375,0,0,96.38717905,4200.2,0,1,0,0,86.74138519,90.6479177,3.906532512
401,2020,16,8.6,0.29329,0,0,97.65705206,5845.7,0,1,0,0,87.73208602,90.34261314,2.610527116
402,2020,16,10.964778,1.29765,0,0,98.78666667,21223.8,0,1,0,0,88.04280457,91.52045139,3.477646825
403,2020,16,30.0241,3.6984,19.3121,0.19,76.98198407,36298,0,1,0,0,80.95624641,75.76141363,-5.194832779
404,2020,16,0.122,2.69236,0,0,85.81538914,16701,0,1,0,0,83.9623759,82.04469031,-1.917685587
405,2020,16,17.269872,0,0,1.233,82.76124525,15695.5,0,1,0,0,83.09435331,79.36477547,-3.729577835
406,2020,16,18.240342,2.26192,0,0,92.3718815,37084,0,1,0,0,85.95303006,85.22298165,-0.730048412
407,2020,16,0,0,0,0,82.42477819,1632,0,1,0,0,83.09793339,82.20956003,-0.88837336
408,2020,16,16.3525,0.6277,0,0,94.25908663,24626.8,0,1,0,0,86.6609813,92.13817872,5.477197415
409,2020,16,7.956,2.9118,0,0,83.88632727,6721,0,1,0,0,83.1323659,82.36673623,-0.765629667
410,2020,16,0,0.595,0,0,93.416,5451,0,1,0,0,86.50918968,88.9537055,2.44451582
411,2020,16,8.6,2.09945,0,0,85.45791624,21006,0,1,0,0,83.84252391,88.55976336,4.717239455
412,2020,16,0,0,0,0,79.50478955,15220,0,0,1,0,85.04776364,84.07975173,-0.968011908
413,2020,16,0,0.6332,0,0,79.94179289,17344.10179,1,0,0,0,83.05425586,84.11259745,1.058341595
414,2020,16,0,2.6842,0,0,76.21624556,126595,1,0,0,0,82.75981812,78.13140689,-4.628411228
415,2020,16,0,3.9402,0,0,97.0675,147671.2,1,0,0,0,88.49388284,92.26866088,3.774778039
416,2020,16,0,2.053,0,0,77.00038604,31856.2,1,0,0,0,82.2203722,78.08458596,-4.135786238
417,2020,16,0,5.39738,0,0,100,75120,1,0,0,0,88.61523255,100,11.38476745
418,2020,16,0,0.3097,0,7.2554,87.653092,6540.75,1,0,0,0,85.143692,91.55866493,6.414972925
419,2020,16,0,2.4054,44.6354,0,83.14047975,8136,1,0,0,0,83.68406223,81.41166386,-2.272398366
420,2020,16,0,0.9928,6.066,0,85.90002775,15461,1,0,0,0,84.66930213,81.82796961,-2.841332516
421,2020,16,0,0,0,0,80.41732108,7925,0,1,0,0,82.53131465,82.26397362,-0.26734103
422,2020,16,0,0.902,137.7333,0,85.27800507,9813,0,1,0,0,83.94982943,90.40929202,6.459462592
423,2020,16,0,0.7849,146.7106,0,91.33384567,10898.6,0,1,0,0,85.87336508,98.38,12.50663492
424,2020,16,0,0.481502,0,0,85.19429671,24810.30162,1,0,0,0,84.60377836,81.898186,-2.70559236
425,2020,16,28.8786,1.610141,12.7839,0,83.23033417,52687.04502,1,0,0,0,83.81987159,81.20546671,-2.614404885
426,2020,16,0,1.105007,0,0,90.9649595,21721.40067,1,0,0,0,86.13538302,85.75030599,-0.385077034
427,2020,16,33.320093,3.907931,0,0,69.83993459,46127.46883,1,0,0,0,79.9565966,73.43766256,-6.518934045
428,2020,16,8.8932,0.864,3.081444607,0,92.10006156,25163.52441,1,0,0,0,86.37651257,86.5678336,0.191321026
429,2020,16,10.074,0.2785,0.782765362,0,88.76983969,11328,1,0,0,0,85.37921134,83.13599939,-2.243211955
430,2020,16,9.362472,0.2891,0,0,81.62912317,15436,0,1,0,0,82.81788814,81.88067587,-0.937212272
431,2020,16,0,0,0,0,80.23579544,12840.2,0,1,0,0,82.52204972,86.03629791,3.514248192
432,2020,16,0,0,0,0,89.54097687,3922.4,0,1,0,0,85.35275753,84.72187386,-0.630883667
433,2020,16,0,0.7976,0,0,98.67666667,22945,0,1,0,0,88.28817349,95.595,7.306826507
434,2020,16,0,0.7132,0,1.37,78.54260075,37965,0,1,0,0,82.14743201,87.80847053,5.661038522
435,2020,16,3.0689,8.82824,0,0,75.55051575,31555,1,0,0,0,81.14365976,86.76179721,5.618137454
436,2020,16,2.8211,5.746163,0,0,90.47376911,36612.25,1,0,0,0,85.58684384,85.19273494,-0.394108897
437,2020,16,0,0.5528,0,0,92.83319033,27851,1,0,0,0,86.77192662,82.72707988,-4.044846742
438,2020,16,0,6.43128,0,0,96.02738211,26938.8,1,0,0,0,87.02838909,89.02122055,1.992831463
439,2020,16,14.8056,0.3925,0,0,92.67304387,61649,1,0,0,0,86.7847592,84.73758444,-2.04717476
440,2020,16,0,0.3083,0,2.035,84.96434285,56649.8,1,0,0,0,84.81728229,87.69580622,2.878523928
441,2020,16,7.6282,2.6375,0,0,83.37045065,83490,1,0,0,0,84.26473759,79.41063832,-4.854099269
442,2020,16,0,1.9887,0,0,89.82316025,59846.4,1,0,0,0,86.02650764,81.9899703,-4.036537338
443,2020,16,9.7868,1.3715,0,0,82.60986979,14209,0,1,0,0,82.97132427,87.99157551,5.020251243
444,2020,16,0,6.6571,0,10.6872,84.89238491,17564,1,0,0,0,83.79630374,85.16391211,1.367608372
,,,,,,,,,,,,,,,0.959446518
